datatype,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,nnmu,nnsigma,symruntime,runtime,parity,genseed,errmetrics,rmse,mae,Beta,KernelType,L,PredictMethod,Sigma,barytol,barytype,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2,barypars
kim,gpr,0.0001,0,26-Oct-2020 16:42:58,388,10000,12,7f39fc1,601af6cd,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.60825462401931,2.34060158347359,7.926184,0.462524,,6130,,0.0853019254948953,0.0626060925847333,1.22582873812778,SquaredExponential,NaN,exact,0.0265541007964901,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0202299359683988,0.085721458579778,
brk,gpr,0.0001,0,26-Oct-2020 16:32:14,388,10000,12,7f39fc1,8c22addf,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,8.0102149713592,2.01918556282273,10.446873,0.245553,,19932,,0.0857944100753902,0.0614146545618124,1.13134515241709,SquaredExponential,NaN,exact,0.0574872016189957,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0918778266006046,0.148331360909287,
brk,gpr,0.0001,0,26-Oct-2020 16:34:01,388,10000,12,7f39fc1,78895d5f,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,8.0287540710449,2.0053048734803,9.759604,0.348705,,38118,,0.0914554879982705,0.0638000565536833,1.15154475057946,SquaredExponential,NaN,exact,0.0557491387303901,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0886154594780861,0.13043532138307,
brk,gpr,0.0001,0,26-Oct-2020 16:35:43,388,10000,12,7f39fc1,63e0a494,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.86859624293311,2.07814817834344,9.691449,0.397054,,37731,,0.0866512860620749,0.062819834821994,1.12627983291075,SquaredExponential,NaN,exact,0.0596464688351507,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.093405527014804,0.152252847485946,
kim,gpr,0.0001,0,26-Oct-2020 16:29:27,388,10000,12,7f39fc1,5ee359b8,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,7.72975886405174,2.15586326305821,11.600847,1.922651,,82523,,0.0850007954987037,0.0614931860277664,1.23089634418603,SquaredExponential,NaN,exact,0.00114877539732147,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0192745646406086,0.0859368619651105,
brk,gpr,0.0001,0,26-Oct-2020 16:34:19,388,10000,12,7f39fc1,374dce65,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,8.08352551151193,1.91712978195551,9.342243,0.300375,,15654,,0.0864999374561099,0.0614942823775518,1.16714414018618,SquaredExponential,NaN,exact,0.0384822853848977,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0827375793189266,0.13976807181479,
kim,gpr,0.0001,0,26-Oct-2020 17:10:34,50000,10000,12,7f39fc1,4a9e00f8,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.40175349272894,1.0605571972345,44.35864,970.596774,,68393,,0.0811397726921525,0.0591341508717293,1.22859198095654,SquaredExponential,NaN,exact,0.0627540559219495,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0223612501655584,0.0576071898145,
brk,gpr,0.0001,0,26-Oct-2020 17:02:09,50000,10000,12,7f39fc1,17f1d597,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.86202842711255,0.692357219782229,97.007567,201.786043,,934,,0.0538016156230806,0.0370413340959664,1.12465253663806,SquaredExponential,NaN,exact,0.0553026510694981,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.10305869630081,0.17968229138694,
kim,gpr,0.0001,0,26-Oct-2020 17:51:54,50000,10000,12,7f39fc1,42ac19ea,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.39904032434597,1.06514014151826,55.563748,203.959286,,95540,,0.0809859607383882,0.058865058074255,1.23050187880653,SquaredExponential,NaN,exact,0.0646901830488003,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0237487552106221,0.0566728731864227,
brk,gpr,0.0001,0,26-Oct-2020 17:44:50,50000,10000,12,7f39fc1,1f943c2c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.85688604036843,0.699512163493902,45.947463,966.678238,,40537,,0.0548845069086576,0.0373217346324749,1.12632067611009,SquaredExponential,NaN,exact,0.054556380174169,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.102615567239202,0.174352992691777,
kim,gpr,0.0001,0,26-Oct-2020 17:25:36,50000,10000,12,7f39fc1,a8624e03,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41224155386603,1.05956522143073,45.630749,980.672964,,75750,,0.0798333228887345,0.0575812141152361,1.22755937738497,SquaredExponential,NaN,exact,0.0159839437692228,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0124465757005284,0.0872089736125956,
kim,gpr,0.0001,0,26-Oct-2020 17:19:44,50000,10000,12,7f39fc1,8854e96f,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41336218743393,1.05713766699729,54.718773,185.910651,,13508,,0.0819725577423139,0.0597545515380829,1.2301623435246,SquaredExponential,NaN,exact,0.0747377036031189,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0288214696974681,0.0405204862405421,
kim,gpr,0.0001,0,26-Oct-2020 17:44:21,50000,10000,12,7f39fc1,4c628ae2,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41094543510549,1.05511701140695,70.383004,354.576508,,51173,,0.0802269282238491,0.0589474883217072,1.22771093821721,SquaredExponential,NaN,exact,0.06269805508744,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0224009260836407,0.0578797696320369,
kim,gpr,0.0001,0,26-Oct-2020 17:45:48,50000,10000,12,7f39fc1,f35646b2,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.40163106446679,1.06098899956414,56.708233,248.183214,,79953,,0.0891941629494993,0.0594533571579338,1.23013327084235,SquaredExponential,NaN,exact,0.00112190840936335,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.00846009872966278,0.0850916404192566,
kim,gpr,0.0001,0,26-Oct-2020 17:16:02,50000,10000,12,7f39fc1,25ddda96,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41438870768831,1.05612445131946,45.959692,967.690908,,33875,,0.0826417169087245,0.0604695483128656,1.22907790516312,SquaredExponential,NaN,exact,0.0846651423046582,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.183224016306308,0.011653923584872,
kim,gpr,0.0001,0,26-Oct-2020 17:04:36,50000,10000,12,7f39fc1,01c34992,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.40178105256854,1.05974822057812,46.014654,970.919408,,34482,,0.0803265888537456,0.0585219789613559,1.22986383891758,SquaredExponential,NaN,exact,0.0562260583831444,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0229063322602735,0.0595924781911759,
brk,gpr,0.0001,0,26-Oct-2020 17:57:03,50000,10000,12,7f39fc1,44e6081b,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.86389048626862,0.696494811560355,55.751764,198.122738,,20300,,0.0535280129725636,0.0372419478008841,1.12402415118258,SquaredExponential,NaN,exact,0.0532504243449984,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105362987755314,0.181029703531217,
brk,gpr,0.0001,0,26-Oct-2020 17:45:03,50000,10000,12,7f39fc1,160328b3,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.86355308911092,0.700179882639872,49.004097,1184.283502,,42011,,0.0529588603548125,0.0365079631302031,1.12287155341339,SquaredExponential,NaN,exact,0.0526862994880749,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.10067332202974,0.18146953420529,
brk,gpr,0.0001,0,26-Oct-2020 16:58:00,50000,10000,12,7f39fc1,5fcb945d,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.85460481055794,0.69522486478041,48.863301,193.188917,,70228,,0.0541048435768139,0.0372248899347367,1.14701668272585,SquaredExponential,NaN,exact,0.0572037451155255,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.10728317963538,0.186191978177749,
brk,gpr,0.0001,0,26-Oct-2020 17:08:54,50000,10000,12,7f39fc1,cf4603c7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.86813704233316,0.692613828141361,95.379657,201.220452,,90034,,0.0540511305255969,0.0374385336342065,1.13094070634963,SquaredExponential,NaN,exact,0.0545440389647406,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.104616436254985,0.179331845075168,
brk,gpr,0.0001,0,26-Oct-2020 16:57:55,50000,10000,12,7f39fc1,dcfed984,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.8583690998201,0.698831861468542,45.620758,967.266445,,42641,,0.0554486215177038,0.0378108270194652,1.12020896372018,SquaredExponential,NaN,exact,0.0516474155019344,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.112593071958944,0.214806767848031,
brk,gpr,0.0001,0,26-Oct-2020 17:32:47,50000,10000,12,7f39fc1,792e750b,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.86053865304141,0.695997019397078,65.532377,359.064884,,5852,,0.0536999745128521,0.0369639841807957,1.13910810036572,SquaredExponential,NaN,exact,0.0588060199762413,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.101593953240304,0.166097573246949,
brk,gpr,0.0001,0,26-Oct-2020 17:13:55,50000,10000,12,7f39fc1,15abd2ea,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.85296586698269,0.698137248754322,46.38344,968.609815,,1173,,0.0534990027132022,0.0371543528131308,1.12062650677677,SquaredExponential,NaN,exact,0.0583600232823292,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.108235777523511,0.180583065114104,
kim,gpr,0.0001,0,26-Oct-2020 17:42:07,50000,10000,12,7f39fc1,2c39d522,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41344584735093,1.05551385249545,58.657126,195.489231,,87406,,0.0785138737751722,0.0566674057653173,1.22738312048449,SquaredExponential,NaN,exact,0.0459888834399116,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0135777727994206,0.0730911936251242,
brk,gpr,0.0001,0,26-Oct-2020 17:01:12,50000,10000,12,7f39fc1,4eb0144a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.85764475422492,0.69523632623467,114.988349,202.004695,,46315,,0.0554458385666888,0.0376611309659732,1.14938134038209,SquaredExponential,NaN,exact,0.0555766433807578,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.102747244369988,0.174142184843725,
kim,gpr,0.0001,0,26-Oct-2020 17:34:30,50000,10000,12,7f39fc1,8331eb8a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.41423168762117,1.05833016450259,57.006324,182.437302,,54355,,0.0810781844562653,0.0599052048363547,1.22850225562949,SquaredExponential,NaN,exact,0.0754630119553203,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0320158684783423,0.0419659647290149,
brk,gpr,0.0001,0,26-Oct-2020 16:48:26,5000,10000,12,7f39fc1,8f7ad14e,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.63031340622533,1.14751075750177,10.667477,9.342527,,28184,,0.0594639051470207,0.0415610590211678,1.12866923782595,SquaredExponential,NaN,exact,0.0631287336982466,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105335988372716,0.175470052952721,
kim,gpr,0.0001,0,26-Oct-2020 16:58:50,5000,10000,12,7f39fc1,73d8a402,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.30874708094385,1.42959790109076,13.242663,24.742823,,95759,,0.0832551282605107,0.0598453284468808,1.22943153972346,SquaredExponential,NaN,exact,0.0749384339838612,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.022431449787937,0.0416071607378271,
kim,gpr,0.0001,0,26-Oct-2020 16:43:52,5000,10000,12,7f39fc1,30abc583,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.30512963256997,1.45631021088012,16.046448,21.805332,,93378,,0.0843006443539802,0.0625434051654486,1.22419260512787,SquaredExponential,NaN,exact,0.0554029502215364,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0226103261509571,0.0678095796128563,
kim,gpr,0.0001,0,26-Oct-2020 16:51:32,5000,10000,12,7f39fc1,d246e1c7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.33636727422204,1.38904060108928,11.659099,5.396492,,7702,,0.086578017712338,0.0622271821768588,1.22858794393299,SquaredExponential,NaN,exact,0.0865871509442255,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0867104226644647,0.0124835358752941,
brk,gpr,0.0001,0,26-Oct-2020 16:48:42,5000,10000,12,7f39fc1,71a15d6f,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.59280152292143,1.15721148938943,12.473954,5.190091,,83692,,0.0585854632349664,0.0411761007065943,1.13092901380151,SquaredExponential,NaN,exact,0.0542567695409432,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105930145972915,0.187715576922223,
kim,gpr,0.0001,0,26-Oct-2020 16:48:15,5000,10000,12,7f39fc1,70ef4a61,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.30434734989145,1.46197468896315,12.86711,8.769603,,97015,,0.0833221888057828,0.0606795224130335,1.22747948123375,SquaredExponential,NaN,exact,0.0690485019370394,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0259426864752361,0.0512439323742136,
kim,gpr,0.0001,0,26-Oct-2020 16:42:57,5000,10000,12,7f39fc1,3c8bbe59,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.31842144990273,1.43391203347136,15.651585,8.835771,,80557,,0.0832217268325195,0.0594852694799862,1.23162933850427,SquaredExponential,NaN,exact,0.0527722383689663,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0174013225143818,0.0669467186774779,
kim,gpr,0.0001,0,26-Oct-2020 16:57:44,5000,10000,12,7f39fc1,9d0e268c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.30874962694426,1.46842827844752,11.07319,20.611471,,31320,,0.0843999878016179,0.0612132922721129,1.22913117619577,SquaredExponential,NaN,exact,0.0695026002846608,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.025782770883222,0.0509519484744903,
brk,gpr,0.0001,0,26-Oct-2020 16:54:02,5000,10000,12,7f39fc1,fbf83528,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.63832936645114,1.1455539685864,12.226591,4.796458,,3335,,0.0593416673175352,0.0408558540253432,1.13495891454537,SquaredExponential,NaN,exact,0.0560405437706495,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.101978228599551,0.168801487858151,
brk,gpr,0.0001,0,26-Oct-2020 16:58:00,5000,10000,12,7f39fc1,6aba8201,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.58560520895214,1.16548241731744,18.31078,9.111986,,99644,,0.0592948692381891,0.0411332311709286,1.1364084155592,SquaredExponential,NaN,exact,0.0553776360993931,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.098404172239575,0.165688629887646,
brk,gpr,0.0001,0,26-Oct-2020 16:53:18,5000,10000,12,7f39fc1,828b7a6c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.5967912102351,1.12377680516351,11.945145,14.655414,,61147,,0.058529160113366,0.0412990510563367,1.13481815193235,SquaredExponential,NaN,exact,0.0507930676883014,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.104799969853065,0.179302404833905,
brk,gpr,0.0001,0,26-Oct-2020 16:47:22,5000,10000,12,7f39fc1,5d514a96,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.60663757336162,1.16225707095504,11.010566,9.892015,,64094,,0.0599060660466835,0.0420699097342981,1.14133392599965,SquaredExponential,NaN,exact,0.0577308133171917,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.110914088722817,0.19110490990324,
kim,gpr,0.0001,0,26-Oct-2020 16:56:54,5000,10000,12,7f39fc1,c2d0bf65,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.29859652863226,1.4409804896075,18.191861,32.159707,,75541,,0.0854490788241583,0.0610018682983464,1.23019858901761,SquaredExponential,NaN,exact,0.051520210198248,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0111379674544713,0.0651921680809999,
