brkQ,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,runtime,parity,genseed,errmetrics,rmse,mae,PredictMethod,barytol,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,barytype,barypars
1,gpr,0.0001,0,10/15/2020 16:37,388,10000,12,ff65e3f,ed2860e8,5dof,5dof,0,0.287172,,1129592478,,0.088531239,0.063772603,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,388,10000,12,ff65e3f,7d2a22f5,5dof,5dof,0,0.247051,,1129600664,,0.090042985,0.062584509,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,388,10000,12,ff65e3f,cd9d5c19,5dof,5dof,0,0.386421,,1129601834,,0.086610359,0.061912292,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,388,10000,12,ff65e3f,0132d450,5dof,5dof,0,0.339867,,1129596442,,0.088469096,0.062783373,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,388,10000,12,ff65e3f,4cd378ea,5dof,5dof,0,0.284761,,1129600744,,0.090626654,0.064812767,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:35,388,10000,12,ff65e3f,8d485237,5dof,5dof,0,1.014506,,1129585577,,0.092525164,0.0641734,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:36,388,10000,12,ff65e3f,c9bdb157,5dof,5dof,0,0.970906,,1129589139,,0.096639608,0.064267629,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:35,388,10000,12,ff65e3f,cb3b8f93,5dof,5dof,0,0.956565,,1129585529,,0.091859393,0.063348597,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,388,10000,12,ff65e3f,c1ee81ad,5dof,5dof,0,0.21796,,1129606968,,0.088877419,0.06382199,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,388,10000,12,ff65e3f,bfc9c15f,5dof,5dof,0,0.364582,,1129606934,,0.087123792,0.060476745,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,84c5387e,5dof,5dof,0,1130.961321,,1129623517,,0.056575098,0.0387691,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,d6f5b6c0,5dof,5dof,0,1130.137671,,1129623507,,0.056380002,0.038606791,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:44,50000,10000,12,ff65e3f,b636068e,5dof,5dof,0,229.925384,,1129630737,,0.056525419,0.038777126,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,082fe63a,5dof,5dof,0,1174.583765,,1129623499,,0.056520907,0.038726717,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:44,50000,10000,12,ff65e3f,952f637f,5dof,5dof,0,208.08767,,1129628482,,0.056722706,0.038784163,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,87b3007f,5dof,5dof,0,976.061145,,1129628295,,0.056647837,0.038765361,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,50000,10000,12,ff65e3f,d7e65b24,5dof,5dof,0,238.057071,,1129587891,,0.056472109,0.038626498,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,50000,10000,12,ff65e3f,d5585f7c,5dof,5dof,0,181.870261,,1129598112,,0.053796603,0.037496666,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,c3fd1394,5dof,5dof,0,969.713878,,1129628236,,0.056734783,0.038879971,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,50000,10000,12,ff65e3f,a965ef52,5dof,5dof,0,241.011643,,1129587899,,0.05673413,0.038855217,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:42,5000,10000,12,ff65e3f,21e83e1b,5dof,5dof,0,11.180399,,1129622998,,0.060178901,0.0420589,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:41,5000,10000,12,ff65e3f,da2b8eed,5dof,5dof,0,10.05402,,1129617769,,0.059842278,0.041843083,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,5000,10000,12,ff65e3f,eb0b3e2c,5dof,5dof,0,9.470227,,1129592580,,0.060262245,0.042054671,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,5000,10000,12,ff65e3f,47a60d81,5dof,5dof,0,9.98051,,1129606071,,0.060244362,0.04195582,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:49,5000,10000,12,ff65e3f,9a678b27,5dof,5dof,0,12.88813,,1129665241,,0.060152901,0.042124932,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:43,5000,10000,12,ff65e3f,a7e4fff1,5dof,5dof,0,9.709241,,1129633934,,0.05979805,0.041862494,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:36,5000,10000,12,ff65e3f,fbd8f4d4,5dof,5dof,0,9.175305,,1129589347,,0.060312077,0.042004019,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:35,5000,10000,12,ff65e3f,eb364faa,5dof,5dof,0,11.165203,,1129585054,,0.057899181,0.040618859,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:40,5000,10000,12,ff65e3f,57b99e69,5dof,5dof,0,10.015282,,1129611253,,0.059967187,0.041945418,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:44,5000,10000,12,ff65e3f,bdebdb14,5dof,5dof,0,9.66541,,1129637062,,0.060031265,0.041942632,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:36,500,10000,12,ff65e3f,2841d816,5dof,5dof,0,1.068896,,1129589138,,0.08155828,0.05691883,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:36,500,10000,12,ff65e3f,b3f97981,5dof,5dof,0,1.067256,,1129589140,,0.083168868,0.059010481,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,500,10000,12,ff65e3f,683a18a8,5dof,5dof,0,0.324852,,1129608912,,0.081677702,0.057831662,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,500,10000,12,ff65e3f,3e7b1d82,5dof,5dof,0,0.391277,,1129595560,,0.082628592,0.058295802,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,500,10000,12,ff65e3f,92940da9,5dof,5dof,0,0.441274,,1129596300,,0.080715137,0.057187599,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,835df387,5dof,5dof,0,0.341306,,1129602810,,0.082342776,0.058136239,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,02068fab,5dof,5dof,0,0.353698,,1129602825,,0.083828821,0.058844601,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:37,500,10000,12,ff65e3f,3112b315,5dof,5dof,0,0.381408,,1129597695,,0.084848372,0.060849974,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,d0a85bf8,5dof,5dof,0,0.379096,,1129603871,,0.079866714,0.057754034,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,gpr,0.0001,0,10/15/2020 16:39,500,10000,12,ff65e3f,65a1a00f,5dof,5dof,0,0.37099,,1129607921,,0.084350708,0.059149018,exact,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,10000,10000,12,ff65e3f,ddde2d72,5dof,5dof,1,0.906235,,1129605415,,0.08979779,0.063055508,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,10000,10000,12,ff65e3f,dd28f14c,5dof,5dof,1,0.895084,,1129613613,,0.0906262,0.063862869,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,10000,10000,12,ff65e3f,52b43528,5dof,5dof,1,0.635663,,1129599157,,0.08937967,0.063298582,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,10000,10000,12,ff65e3f,f823cd4c,5dof,5dof,1,0.942031,,1129607390,,0.091033368,0.064358837,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,10000,10000,12,ff65e3f,a02bc903,5dof,5dof,1,1.32987,,1129616473,,0.090365019,0.063582846,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,10000,10000,12,ff65e3f,950a047f,5dof,5dof,1,1.347724,,1129601782,,0.090243615,0.0637126,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,10000,10000,12,ff65e3f,3faf297c,5dof,5dof,1,0.627305,,1129611504,,0.091031328,0.063901679,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:45,10000,10000,12,ff65e3f,7aa890ef,5dof,5dof,1,1.276353,,1129642397,,0.09034188,0.063518691,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,10000,10000,12,ff65e3f,4dff6a39,5dof,5dof,1,1.143152,,1129634728,,0.090016585,0.063340182,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,10000,10000,12,ff65e3f,a6490ef8,5dof,5dof,1,1.196871,,1129628738,,0.090548722,0.063871016,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:36,1000,10000,12,ff65e3f,095d7546,5dof,5dof,1,0.384889,,1129587804,,0.113510579,0.078618891,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:35,1000,10000,12,ff65e3f,8759d8f8,5dof,5dof,1,0.11322,,1129585342,,0.112179987,0.078493529,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,1000,10000,12,ff65e3f,d5f20a7e,5dof,5dof,1,0.096005,,1129609978,,0.112100126,0.079382409,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:36,1000,10000,12,ff65e3f,012732dd,5dof,5dof,1,0.127478,,1129590611,,0.111650384,0.079962406,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,1000,10000,12,ff65e3f,ed5e8b4c,5dof,5dof,1,0.345489,,1129636077,,0.109682679,0.07862108,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,1000,10000,12,ff65e3f,5f011047,5dof,5dof,1,0.099893,,1129618338,,0.112366143,0.07999211,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,1000,10000,12,ff65e3f,1b8f2314,5dof,5dof,1,0.097324,,1129592272,,0.110891957,0.079751639,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,1000,10000,12,ff65e3f,d3091352,5dof,5dof,1,0.142855,,1129600411,,0.113789777,0.080735474,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,1000,10000,12,ff65e3f,51a5ad87,5dof,5dof,1,0.1205,,1129614836,,0.112718867,0.080524331,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,1000,10000,12,ff65e3f,bbf477b6,5dof,5dof,1,0.210813,,1129605276,,0.110959309,0.079648808,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,100,10000,12,ff65e3f,8f07c735,5dof,5dof,1,0.036429,,1129607430,,0.143128376,0.102549152,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,100,10000,12,ff65e3f,77ddc1b3,5dof,5dof,1,0.044202,,1129592351,,0.139160634,0.100047381,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,100,10000,12,ff65e3f,f32949f7,5dof,5dof,1,0.06392,,1129593594,,0.140255331,0.099975877,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,100,10000,12,ff65e3f,a46ecdc7,5dof,5dof,1,0.066044,,1129632123,,0.146174792,0.103608831,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,100,10000,12,ff65e3f,e1266e1a,5dof,5dof,1,0.049488,,1129615618,,0.138398548,0.098602086,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:45,100,10000,12,ff65e3f,65aaf8cf,5dof,5dof,1,0.052932,,1129643115,,0.13644069,0.097082811,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:42,100,10000,12,ff65e3f,f4460cb8,5dof,5dof,1,0.088922,,1129623709,,0.144706155,0.102702821,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,100,10000,12,ff65e3f,8b63b88a,5dof,5dof,1,0.037746,,1129620564,,0.143473173,0.102027008,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,100,10000,12,ff65e3f,8c6d1c1a,5dof,5dof,1,0.05894,,1129629538,,0.141472273,0.100083377,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,100,10000,12,ff65e3f,ff2e2bb0,5dof,5dof,1,0.028822,,1129604982,,0.146367396,0.103591722,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,20000,10000,12,ff65e3f,26412e0c,5dof,5dof,1,1.350134,,1129596214,,0.087373431,0.061262374,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,20000,10000,12,ff65e3f,d4d33b8b,5dof,5dof,1,1.53525,,1129604663,,0.085833867,0.060122623,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,20000,10000,12,ff65e3f,ceedad30,5dof,5dof,1,1.19246,,1129599276,,0.086449435,0.060651288,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:45,20000,10000,12,ff65e3f,4960c178,5dof,5dof,1,1.397997,,1129638910,,0.086872784,0.060862751,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,20000,10000,12,ff65e3f,9.99E+246,5dof,5dof,1,1.429322,,1129593097,,0.087260008,0.061087751,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,20000,10000,12,ff65e3f,f3fda054,5dof,5dof,1,1.512827,,1129602932,,0.086565706,0.060799631,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,20000,10000,12,ff65e3f,e097ec86,5dof,5dof,1,1.958187,,1129636523,,0.086744006,0.061189182,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,20000,10000,12,ff65e3f,51662912,5dof,5dof,1,1.320744,,1129594121,,0.086371778,0.060867628,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,20000,10000,12,ff65e3f,501fbaf4,5dof,5dof,1,2.000781,,1129630324,,0.086826007,0.061046438,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,20000,10000,12,ff65e3f,cd74a0aa,5dof,5dof,1,1.000563,,1129590420,,0.08846779,0.061696075,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,388,10000,12,ff65e3f,04d4e739,5dof,5dof,1,0.056945,,1129603175,,0.122823862,0.087332706,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,388,10000,12,ff65e3f,1c4ddd20,5dof,5dof,1,0.128718,,1129591157,,0.124114313,0.087221382,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,388,10000,12,ff65e3f,c680d0bd,5dof,5dof,1,0.115274,,1129599498,,0.123088372,0.086984247,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:36,388,10000,12,ff65e3f,e7bdfa9b,5dof,5dof,1,0.211716,,1129587598,,0.124411663,0.08903615,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:45,388,10000,12,ff65e3f,9d691461,5dof,5dof,1,0.110722,,1129641553,,0.122887793,0.087262261,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:36,388,10000,12,ff65e3f,e857a094,5dof,5dof,1,0.071547,,1129587932,,0.123455813,0.087091011,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,388,10000,12,ff65e3f,3.49E+35,5dof,5dof,1,0.195146,,1129613286,,0.125105905,0.088218338,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,388,10000,12,ff65e3f,3b069943,5dof,5dof,1,0.124174,,1129613507,,0.121283543,0.086401007,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,388,10000,12,ff65e3f,d429f8ee,5dof,5dof,1,0.069894,,1129595649,,0.121413812,0.085972744,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,388,10000,12,ff65e3f,7ca36c59,5dof,5dof,1,0.112295,,1129616665,,0.126760631,0.088765146,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,50000,10000,12,ff65e3f,085d207a,5dof,5dof,1,4.159807,,1129606732,,0.083598649,0.058043897,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,50000,10000,12,ff65e3f,e00caad8,5dof,5dof,1,3.675455,,1129587873,,0.083916211,0.05793,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,50000,10000,12,ff65e3f,a9ab4e49,5dof,5dof,1,3.790097,,1129594223,,0.082059074,0.05741112,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:42,50000,10000,12,ff65e3f,9253c1ed,5dof,5dof,1,3.609093,,1129617662,,0.082282764,0.057514665,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,2d785c5d,5dof,5dof,1,2.546243,,1129621652,,0.081966979,0.057263365,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,50000,10000,12,ff65e3f,ef88ac6d,5dof,5dof,1,3.854842,,1129603135,,0.081920713,0.057012305,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,50000,10000,12,ff65e3f,9c666bcb,5dof,5dof,1,3.196006,,1129608732,,0.083043837,0.057187581,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,50000,10000,12,ff65e3f,eefc7b7b,5dof,5dof,1,2.493651,,1129591083,,0.082628555,0.057403557,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,50000,10000,12,ff65e3f,6c690e81,5dof,5dof,1,3.015831,,1129624950,,0.08378779,0.058506665,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:42,50000,10000,12,ff65e3f,d1a9e598,5dof,5dof,1,2.521744,,1129614465,,0.081648842,0.056889309,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,5000,10000,12,ff65e3f,a63817d2,5dof,5dof,1,0.835998,,1129602028,,0.093637205,0.066850462,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,5000,10000,12,ff65e3f,82202453,5dof,5dof,1,0.588339,,1129602953,,0.094659088,0.067081044,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,5000,10000,12,ff65e3f,7edd4466,5dof,5dof,1,0.566354,,1129597718,,0.093070534,0.066453182,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,5000,10000,12,ff65e3f,8ba49d4a,5dof,5dof,1,0.873439,,1129620461,,0.095241015,0.067768555,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:37,5000,10000,12,ff65e3f,2f014790,5dof,5dof,1,0.756953,,1129596945,,0.093580235,0.066607734,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:40,5000,10000,12,ff65e3f,b73b99d6,5dof,5dof,1,0.793818,,1129612553,,0.09327209,0.06643951,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:41,5000,10000,12,ff65e3f,2784c54f,5dof,5dof,1,0.838766,,1129618291,,0.092951883,0.066688531,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,5000,10000,12,ff65e3f,d1cb1b2a,5dof,5dof,1,0.989924,,1129597515,,0.094298499,0.0671944,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,5000,10000,12,ff65e3f,ff5f4146,5dof,5dof,1,1.223242,,1129633074,,0.093377823,0.066641767,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:42,5000,10000,12,ff65e3f,99289b45,5dof,5dof,1,1.094657,,1129626487,,0.095368048,0.067628997,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,500,10000,12,ff65e3f,0a10c5f4,5dof,5dof,1,0.184855,,1129638806,,0.12275944,0.086831803,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:44,500,10000,12,ff65e3f,978ff7f3,5dof,5dof,1,0.1649,,1129635082,,0.121141591,0.086178365,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,9e36f181,5dof,5dof,1,0.124074,,1129602704,,0.118825085,0.085704309,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:35,500,10000,12,ff65e3f,0f805ce8,5dof,5dof,1,0.08437,,1129585237,,0.118230632,0.083596498,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,500,10000,12,ff65e3f,ad1df106,5dof,5dof,1,0.085504,,1129609594,,0.119844971,0.084850128,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,8e46c25d,5dof,5dof,1,0.231398,,1129600997,,0.120993972,0.086080921,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:43,500,10000,12,ff65e3f,5ee3d43b,5dof,5dof,1,0.127464,,1129627910,,0.120387115,0.086370877,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:38,500,10000,12,ff65e3f,6758d659,5dof,5dof,1,0.187604,,1129602093,,0.119628436,0.085390472,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:39,500,10000,12,ff65e3f,dde9418e,5dof,5dof,1,0.1818,,1129603739,,0.120690618,0.085471123,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,10/15/2020 16:36,500,10000,12,ff65e3f,22f8f7ab,5dof,5dof,1,0.083596,,1129587736,,0.117889639,0.084033311,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,pbary,0.0001,0,10/15/2020 17:15,10000,10000,12,ff65e3f,f536cfd2,5dof,5dof,1,1789.558678,,1129819805,,0.066546689,0.046737608,,0.1,0.9808,0.01,9808,10,0.078055192,0.113005359,192,planar,
