brkQ,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,runtime,parity,genseed,errmetrics,rmse,mae,PredictMethod,L,int_fraction,nints,numnonints,r,barytol,inttol,nnMax,nn_mae,nn_rmse,barytype,barypars
1,idw,0.0001,0,17-Oct-2020 23:27:20,388,10000,12,70ad64f,b8e32cea,5dof,5dof,1,0.112819,,1149333788,,0.1126479005724,0.0789918963423432,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:04,388,10000,12,70ad64f,4de30456,5dof,5dof,1,0.292839,,1149320150,,0.113208646115853,0.0794482888323763,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:19,50000,10000,12,70ad64f,65831e1c,5dof,5dof,1,7.700967,,1149341438,,0.067905842824517,0.0484163755301742,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:47,50000,10000,12,70ad64f,088bf0ff,5dof,5dof,1,5.613306,,1149326066,,0.0681693909484549,0.0485097048843476,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:15,50000,10000,12,70ad64f,e95c83cc,5dof,5dof,1,8.940342,,1149319792,,0.0686733306189159,0.0483935478374481,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:15,50000,10000,12,70ad64f,a87a753f,5dof,5dof,1,9.208992,,1149329064,,0.0679607907840188,0.0483857700760235,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:58,50000,10000,12,70ad64f,590f2661,5dof,5dof,1,12.235126,,1149336388,,0.0679858517763868,0.0485610429020162,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:35,50000,10000,12,70ad64f,aaaffd1e,5dof,5dof,1,8.941513,,1149327772,,0.0680143587319298,0.0484383105940884,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:59,50000,10000,12,70ad64f,0a5d7d1f,5dof,5dof,1,8.799307,,1149331371,,0.068240042043729,0.0485405385966246,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:13,5000,10000,12,70ad64f,941cb4b2,5dof,5dof,1,0.851832,,1149320121,,0.0695507826666175,0.049530473055972,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:50,5000,10000,12,70ad64f,8692bc40,5dof,5dof,1,0.945839,,1149336853,,0.0704903005128806,0.0502679166019522,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:37,5000,10000,12,70ad64f,0aa385d7,5dof,5dof,1,0.599723,,1149323134,,0.0693942041372265,0.0495303298621228,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:27:13,5000,10000,12,70ad64f,cdad4620,5dof,5dof,1,0.776096,,1149332642,,0.0707854274563863,0.0503453870702459,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:42,5000,10000,12,70ad64f,b1652162,5dof,5dof,1,0.858499,,1149329551,,0.0702250960353517,0.0501042342122097,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:51,5000,10000,12,70ad64f,6995e483,5dof,5dof,1,0.651577,,1149325053,,0.0698742356985838,0.0498854626306841,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:37,500,10000,12,70ad64f,0f3afe73,5dof,5dof,1,0.152899,,1149347367,,0.108003069006658,0.0759257155177585,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:12,500,10000,12,70ad64f,d3b61072,5dof,5dof,1,0.123598,,1149339445,,0.105515486549421,0.0744526188139582,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:25:49,500,10000,12,70ad64f,e5d8f2fc,5dof,5dof,1,0.107154,,1149325219,,0.10756562063846,0.0758833026511062,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:29:34,500,10000,12,70ad64f,320fee5c,5dof,5dof,1,0.11654,,1149347339,,0.10439629420831,0.073702683015778,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:17,500,10000,12,70ad64f,c4537570,5dof,5dof,1,0.108826,,1149327858,,0.10704484294264,0.0755531822986421,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:09,500,10000,12,70ad64f,af580202,5dof,5dof,1,0.099094,,1149339275,,0.104951265169608,0.0746318121386453,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:28:12,500,10000,12,70ad64f,4ffd0b2f,5dof,5dof,1,0.098096,,1149339500,,0.109565051372463,0.076036669652977,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,idw,0.0001,0,17-Oct-2020 23:26:39,500,10000,12,70ad64f,514c6104,5dof,5dof,1,0.132704,,1149330056,,0.106587589077426,0.0748743734926535,,2,1,10000,0,0.0872664625997165,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:34,10000,10000,12,ff65e3f,ddde2d72,5dof,5dof,1,0.906235,,1129605415,,0.0897977901900468,0.063055508000644,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:50,10000,10000,12,ff65e3f,dd28f14c,5dof,5dof,1,0.895084,,1129613613,,0.0906261998776954,0.0638628686498435,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:22,10000,10000,12,ff65e3f,52b43528,5dof,5dof,1,0.635663,,1129599157,,0.0893796701322828,0.063298581663473,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:50,10000,10000,12,ff65e3f,f823cd4c,5dof,5dof,1,0.942031,,1129607390,,0.0910333675369105,0.0643588372771011,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:24,10000,10000,12,ff65e3f,a02bc903,5dof,5dof,1,1.32987,,1129616473,,0.0903650192216878,0.0635828457576577,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:55,10000,10000,12,ff65e3f,950a047f,5dof,5dof,1,1.347724,,1129601782,,0.0902436148036064,0.0637125995902297,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:26,10000,10000,12,ff65e3f,3faf297c,5dof,5dof,1,0.627305,,1129611504,,0.0910313278102994,0.0639016788311907,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:45:45,10000,10000,12,ff65e3f,7aa890ef,5dof,5dof,1,1.276353,,1129642397,,0.0903418798133433,0.0635186914605412,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:24,10000,10000,12,ff65e3f,4dff6a39,5dof,5dof,1,1.143152,,1129634728,,0.0900165849881131,0.0633401821874915,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:26,10000,10000,12,ff65e3f,a6490ef8,5dof,5dof,1,1.196871,,1129628738,,0.0905487222132421,0.0638710162059756,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:36:28,1000,10000,12,ff65e3f,095d7546,5dof,5dof,1,0.384889,,1129587804,,0.113510579177347,0.0786188912376392,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:35:57,1000,10000,12,ff65e3f,8759d8f8,5dof,5dof,1,0.11322,,1129585342,,0.112179987219478,0.0784935293019537,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:56,1000,10000,12,ff65e3f,d5f20a7e,5dof,5dof,1,0.096005,,1129609978,,0.112100125551609,0.0793824086607739,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:36:45,1000,10000,12,ff65e3f,012732dd,5dof,5dof,1,0.127478,,1129590611,,0.1116503840257,0.0799624059896673,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:24,1000,10000,12,ff65e3f,ed5e8b4c,5dof,5dof,1,0.345489,,1129636077,,0.109682678810925,0.0786210801347116,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:21,1000,10000,12,ff65e3f,5f011047,5dof,5dof,1,0.099893,,1129618338,,0.112366143079571,0.0799921098221266,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:00,1000,10000,12,ff65e3f,1b8f2314,5dof,5dof,1,0.097324,,1129592272,,0.110891957130576,0.0797516385784676,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:25,1000,10000,12,ff65e3f,d3091352,5dof,5dof,1,0.142855,,1129600411,,0.113789777325274,0.0807354738826789,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:48,1000,10000,12,ff65e3f,51a5ad87,5dof,5dof,1,0.1205,,1129614836,,0.11271886667548,0.0805243312795239,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:16,1000,10000,12,ff65e3f,bbf477b6,5dof,5dof,1,0.210813,,1129605276,,0.110959309024046,0.0796488079176952,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:34,100,10000,12,ff65e3f,8f07c735,5dof,5dof,1,0.036429,,1129607430,,0.143128375689012,0.102549151831419,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:00,100,10000,12,ff65e3f,77ddc1b3,5dof,5dof,1,0.044202,,1129592351,,0.139160634027662,0.100047380821456,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:19,100,10000,12,ff65e3f,f32949f7,5dof,5dof,1,0.06392,,1129593594,,0.140255331170143,0.099975876711586,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:44,100,10000,12,ff65e3f,a46ecdc7,5dof,5dof,1,0.066044,,1129632123,,0.146174792051789,0.103608831482104,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:59,100,10000,12,ff65e3f,e1266e1a,5dof,5dof,1,0.049488,,1129615618,,0.138398547736155,0.0986020855938119,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:45:35,100,10000,12,ff65e3f,65aaf8cf,5dof,5dof,1,0.052932,,1129643115,,0.136440690165702,0.0970828107596999,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:42:21,100,10000,12,ff65e3f,f4460cb8,5dof,5dof,1,0.088922,,1129623709,,0.144706154672186,0.102702821115205,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:43,100,10000,12,ff65e3f,8b63b88a,5dof,5dof,1,0.037746,,1129620564,,0.143473172605954,0.102027008122828,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:17,100,10000,12,ff65e3f,8c6d1c1a,5dof,5dof,1,0.05894,,1129629538,,0.141472272959004,0.100083377345698,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:07,100,10000,12,ff65e3f,ff2e2bb0,5dof,5dof,1,0.028822,,1129604982,,0.146367396486243,0.103591721673302,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:16,20000,10000,12,ff65e3f,26412e0c,5dof,5dof,1,1.350134,,1129596214,,0.0873734311199768,0.0612623743390182,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:39,20000,10000,12,ff65e3f,d4d33b8b,5dof,5dof,1,1.53525,,1129604663,,0.0858338668234528,0.060122623268605,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:28,20000,10000,12,ff65e3f,ceedad30,5dof,5dof,1,1.19246,,1129599276,,0.0864494354816157,0.0606512876375686,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:45:19,20000,10000,12,ff65e3f,4960c178,5dof,5dof,1,1.397997,,1129638910,,0.0868727839082481,0.0608627512111537,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:37,20000,10000,12,ff65e3f,9988e243,5dof,5dof,1,1.429322,,1129593097,,0.0872600082708409,0.0610877513059121,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:10,20000,10000,12,ff65e3f,f3fda054,5dof,5dof,1,1.512827,,1129602932,,0.0865657058923704,0.0607996310223653,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:58,20000,10000,12,ff65e3f,e097ec86,5dof,5dof,1,1.958187,,1129636523,,0.0867440061704736,0.0611891824203713,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:51,20000,10000,12,ff65e3f,51662912,5dof,5dof,1,1.320744,,1129594121,,0.0863717784527718,0.0608676281513878,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:55,20000,10000,12,ff65e3f,501fbaf4,5dof,5dof,1,2.000781,,1129630324,,0.0868260073303951,0.0610464377915119,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:05,20000,10000,12,ff65e3f,cd74a0aa,5dof,5dof,1,1.000563,,1129590420,,0.0884677896892345,0.0616960749541265,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:48,388,10000,12,ff65e3f,04d4e739,5dof,5dof,1,0.056945,,1129603175,,0.122823861900654,0.0873327062883153,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:02,388,10000,12,ff65e3f,1c4ddd20,5dof,5dof,1,0.128718,,1129591157,,0.124114313295214,0.0872213818592635,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:18,388,10000,12,ff65e3f,c680d0bd,5dof,5dof,1,0.115274,,1129599498,,0.123088371800818,0.086984246708375,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:36:25,388,10000,12,ff65e3f,e7bdfa9b,5dof,5dof,1,0.211716,,1129587598,,0.124411663462824,0.0890361498975097,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:45:18,388,10000,12,ff65e3f,9d691461,5dof,5dof,1,0.110722,,1129641553,,0.122887792596408,0.0872622608293672,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:36:21,388,10000,12,ff65e3f,e857a094,5dof,5dof,1,0.071547,,1129587932,,0.12345581301947,0.0870910112599179,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:37,388,10000,12,ff65e3f,34941e31,5dof,5dof,1,0.195146,,1129613286,,0.125105905355784,0.0882183377221645,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:39,388,10000,12,ff65e3f,3b069943,5dof,5dof,1,0.124174,,1129613507,,0.121283542596014,0.0864010067301467,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:35,388,10000,12,ff65e3f,d429f8ee,5dof,5dof,1,0.069894,,1129595649,,0.121413811902542,0.0859727439353362,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:11,388,10000,12,ff65e3f,7ca36c59,5dof,5dof,1,0.112295,,1129616665,,0.126760630885963,0.0887651462643217,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:48,50000,10000,12,ff65e3f,085d207a,5dof,5dof,1,4.159807,,1129606732,,0.0835986494912307,0.0580438973747224,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:50,50000,10000,12,ff65e3f,e00caad8,5dof,5dof,1,3.675455,,1129587873,,0.0839162111606662,0.0579299998358764,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:05,50000,10000,12,ff65e3f,a9ab4e49,5dof,5dof,1,3.790097,,1129594223,,0.0820590738056216,0.057411119505517,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:42:39,50000,10000,12,ff65e3f,9253c1ed,5dof,5dof,1,3.609093,,1129617662,,0.0822827643248212,0.0575146646397236,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:11,50000,10000,12,ff65e3f,2d785c5d,5dof,5dof,1,2.546243,,1129621652,,0.0819669793201097,0.057263364968565,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:33,50000,10000,12,ff65e3f,ef88ac6d,5dof,5dof,1,3.854842,,1129603135,,0.0819207125289722,0.0570123052818183,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:35,50000,10000,12,ff65e3f,9c666bcb,5dof,5dof,1,3.196006,,1129608732,,0.0830438368783238,0.0571875813401085,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:08,50000,10000,12,ff65e3f,eefc7b7b,5dof,5dof,1,2.493651,,1129591083,,0.0826285552102322,0.0574035574279597,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:44,50000,10000,12,ff65e3f,6c690e81,5dof,5dof,1,3.015831,,1129624950,,0.0837877897649175,0.0585066651868274,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:42:02,50000,10000,12,ff65e3f,d1a9e598,5dof,5dof,1,2.521744,,1129614465,,0.0816488424518785,0.0568893086674696,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:50,5000,10000,12,ff65e3f,a63817d2,5dof,5dof,1,0.835998,,1129602028,,0.0936372053295629,0.066850462215468,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:53,5000,10000,12,ff65e3f,82202453,5dof,5dof,1,0.588339,,1129602953,,0.0946590884966754,0.0670810436250983,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:01,5000,10000,12,ff65e3f,7edd4466,5dof,5dof,1,0.566354,,1129597718,,0.0930705335146353,0.0664531820482992,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:47,5000,10000,12,ff65e3f,8ba49d4a,5dof,5dof,1,0.873439,,1129620461,,0.0952410153759748,0.0677685548192484,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:37:50,5000,10000,12,ff65e3f,2f014790,5dof,5dof,1,0.756953,,1129596945,,0.093580235345661,0.0666077339625042,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:40:38,5000,10000,12,ff65e3f,b73b99d6,5dof,5dof,1,0.793818,,1129612553,,0.0932720901331586,0.0664395096042457,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:41:32,5000,10000,12,ff65e3f,2784c54f,5dof,5dof,1,0.838766,,1129618291,,0.0929518831577381,0.0666885307647102,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:06,5000,10000,12,ff65e3f,d1cb1b2a,5dof,5dof,1,0.989924,,1129597515,,0.0942984991657098,0.0671943995512623,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:01,5000,10000,12,ff65e3f,ff5f4146,5dof,5dof,1,1.223242,,1129633074,,0.0933778225883792,0.0666417674242148,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:42:58,5000,10000,12,ff65e3f,99289b45,5dof,5dof,1,1.094657,,1129626487,,0.095368047578902,0.0676289967853439,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:52,500,10000,12,ff65e3f,0a10c5f4,5dof,5dof,1,0.184855,,1129638806,,0.122759439525548,0.0868318025168514,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:44:13,500,10000,12,ff65e3f,978ff7f3,5dof,5dof,1,0.1649,,1129635082,,0.121141591052364,0.0861783653297411,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:50,500,10000,12,ff65e3f,9e36f181,5dof,5dof,1,0.124074,,1129602704,,0.118825085289767,0.0857043090038855,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:35:55,500,10000,12,ff65e3f,0f805ce8,5dof,5dof,1,0.08437,,1129585237,,0.118230632139677,0.0835964975525263,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:55,500,10000,12,ff65e3f,ad1df106,5dof,5dof,1,0.085504,,1129609594,,0.119844970666223,0.0848501275124413,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:34,500,10000,12,ff65e3f,8e46c25d,5dof,5dof,1,0.231398,,1129600997,,0.120993971909369,0.0860809207495904,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:43:03,500,10000,12,ff65e3f,5ee3d43b,5dof,5dof,1,0.127464,,1129627910,,0.120387114894766,0.0863708765767755,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:38:43,500,10000,12,ff65e3f,6758d659,5dof,5dof,1,0.187604,,1129602093,,0.119628435818711,0.0853904716920004,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:39:01,500,10000,12,ff65e3f,dde9418e,5dof,5dof,1,0.1818,,1129603739,,0.120690618100663,0.0854711229283412,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,nn,0.0001,0,15-Oct-2020 16:36:22,500,10000,12,ff65e3f,22f8f7ab,5dof,5dof,1,0.083596,,1129587736,,0.117889638692799,0.0840333110807081,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
1,pbary,0.0001,0,15-Oct-2020 17:15:15,10000,10000,12,ff65e3f,f536cfd2,5dof,5dof,1,1789.558678,,1129819805,,0.0665466893289202,0.0467376080412186,,NaN,0.9808,9808,192,NaN,0.1,0.01,10,0.0780551923650899,0.113005358876709,planar,
1,pbary,0.0001,0,15-Oct-2020 17:16:20,10000,10000,12,ff65e3f,14413cff,5dof,5dof,1,1543.41397,,1129825536,,0.0661568500414208,0.0468365065237087,,NaN,0.9782,9782,218,NaN,0.1,0.01,10,0.0770262349897064,0.109325249979131,planar,
1,pbary,0.0001,0,15-Oct-2020 17:15:30,10000,10000,12,ff65e3f,f5f4c92f,5dof,5dof,1,1598.964912,,1129820788,,0.0670950624488689,0.0469351381541502,,NaN,0.9801,9801,199,NaN,0.1,0.01,10,0.0745163838787285,0.107681195968106,planar,
