brkQ,method,projtol,zeroQ,starttime,nmeshpts,ndatapts,ncores,gitcommit,uuid,predinput,queryinput,projQ,oref_1,oref_2,oref_3,oref_4,oref_5,oref_6,oref_7,oref_8,oref2_1,oref2_2,oref2_3,oref2_4,oref2_5,oref2_6,oref2_7,oref2_8,runtime,parity,genseed,errmetrics,rmse,mae,Beta,L,Sigma,barytol,int_fraction,inttol,nints,nnMax,nn_mae,nn_rmse,numnonints,r,KernelParameterNames,KernelParameters_1,KernelParameters_2,KernelType,PredictMethod,barypars,barytype,datatype
1,gpr,0.0001,0,24-Oct-2020 16:43:03,388,10000,12,c764c61,ea57c2e8,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.980514,,98363,,0.0901456695551269,0.0643975770687338,1.14288700433712,NaN,0.0629847794464163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.090305444433843,0.143398133946062,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:42:01,388,10000,12,c764c61,b4347580,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.997314,,2872,,0.0853912668909257,0.0608207055211976,1.13248436409281,NaN,0.0531933549832645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0923734962119461,0.153357426735672,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:50:33,50000,10000,12,c764c61,df7fd885,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,338.748221,,22112,,0.0558833949542941,0.0375773272323685,1.14510368648262,NaN,0.0527199348223516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.111335415101167,0.18960959930954,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:55:41,50000,10000,12,c764c61,f3bf95b3,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,201.276002,,88659,,0.054678105121415,0.0378070758341281,1.12267952632268,NaN,0.0550965391088339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.104604674764107,0.183342061760543,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:49:49,50000,10000,12,c764c61,ae1cba7d,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,336.444431,,56092,,0.0548956893288629,0.0374278669187094,1.13991650403271,NaN,0.0585186768957993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.103438412662734,0.176498668310047,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:49:08,50000,10000,12,c764c61,354d118e,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,204.436661,,18192,,0.0537882234068756,0.0368412773923348,1.14370556793981,NaN,0.0538942377034574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0997541921606504,0.154820136134689,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:56:56,50000,10000,12,c764c61,b7d76be7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,980.349026,,45298,,0.0537687238857805,0.0372682517232271,1.1195168936955,NaN,0.0550007244682862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.107647250381917,0.183066368670308,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:58:14,50000,10000,12,c764c61,dec45c7a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,467.968827,,55320,,0.0552816483165261,0.0375527860984941,1.12794284210883,NaN,0.0501404942162122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105702174952188,0.186617643954632,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:49:05,50000,10000,12,c764c61,264c170d,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,194.46476,,72853,,0.0546606241485123,0.0372367339663785,1.14709821633948,NaN,0.0571228385505499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0955757468199607,0.159842912135594,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:51:33,50000,10000,12,c764c61,373f8926,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,335.321686,,38198,,0.0538414278514277,0.0372084932389593,1.13842510390853,NaN,0.0528528613193447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105203359257373,0.185869999810206,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:48:58,50000,10000,12,c764c61,6d5387a7,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1025.960401,,63291,,0.0546598433296477,0.0375247608682701,1.14677720572165,NaN,0.0558760760665711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.106235611593009,0.178145417523911,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:48:44,50000,10000,12,c764c61,b9edb89a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,980.921615,,65744,,0.0537399146619345,0.037420884268715,1.10865476728725,NaN,0.06145683972092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.108129519142789,0.191166561406378,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:49:59,5000,10000,12,c764c61,e263a9a4,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.573327,,40554,,0.0598918184268254,0.041741723051649,1.13461191599197,NaN,0.0608937035635976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.103961179697989,0.177045008723138,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:50:28,5000,10000,12,c764c61,8c406da8,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.864109,,78224,,0.0587674171028346,0.0407423100652818,1.13790831509318,NaN,0.0533416454458768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0957797895104443,0.156140743715837,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:45:32,5000,10000,12,c764c61,ff691f0d,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.577303,,78706,,0.0569921485111617,0.0402488118818801,1.11796634172675,NaN,0.0538862922967899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105192398003192,0.193015524828767,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:50:49,5000,10000,12,c764c61,1ad2a52c,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.71244,,53367,,0.0576840014375666,0.0402947834767759,1.14576601998782,NaN,0.0537545067943685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105725279549984,0.179116533332185,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:52:54,5000,10000,12,c764c61,2f793c1b,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,5.030705,,1895,,0.0596287165411546,0.0411980752741477,1.14607531235484,NaN,0.0562073253285119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.103477005751224,0.178939575873697,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:46:12,5000,10000,12,c764c61,2e324302,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.566849,,18448,,0.0593530629149911,0.0419750186545778,1.12971680339077,NaN,0.0535297338320702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0970188184132024,0.17564600544474,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:50:55,5000,10000,12,c764c61,c248751b,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.476071,,94367,,0.0596962384363118,0.0413503784049141,1.10101759796436,NaN,0.058809160828891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.107155179976063,0.188296070234188,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:52:18,5000,10000,12,c764c61,de875313,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,4.751878,,56195,,0.059019246457774,0.0409571348896765,1.13803721513224,NaN,0.0567233408508953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.109969043911704,0.187675086695605,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:46:30,5000,10000,12,c764c61,c659e298,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,9.356295,,13806,,0.0594556911939648,0.0412476681511575,1.11173269129662,NaN,0.0601613971518439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.109105279890022,0.190289141655771,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:45:59,5000,10000,12,c764c61,49606a9b,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,10.88986,,28231,,0.0597935448698006,0.0418419817087452,1.14998492577369,NaN,0.0551292140114099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.103192123873721,0.162608695738916,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:45:33,500,10000,12,c764c61,ec6423b6,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.32117,,67632,,0.0849016595354088,0.0610043369724693,1.12381268995295,NaN,0.0585622508417222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.106963869166752,0.197729729214579,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:40:53,500,10000,12,c764c61,113f7c21,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.069938,,72457,,0.0805869308532454,0.0575693140425375,1.13509192158237,NaN,0.0510946981270944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0958417489655693,0.14950906342608,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:40:56,500,10000,12,c764c61,d09e5fb1,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.115036,,85041,,0.0786593292961359,0.0561469778836742,1.14181060544859,NaN,0.0467761686363372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0921098378605768,0.158468410061774,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:41:45,500,10000,12,c764c61,cf0bef1d,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.919677,,96547,,0.0844863150787237,0.0587656292687815,1.1406320322258,NaN,0.0485540897363078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0870656745175267,0.135207002579373,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:41:16,500,10000,12,c764c61,517c651f,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.214805,,76213,,0.0866384859591631,0.059261303693581,1.16430411460447,NaN,0.0532709673614654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0881572475473338,0.124436201422703,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:41:48,500,10000,12,c764c61,3c37b756,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.328687,,371,,0.0819929795135544,0.0584027215504726,1.14499976955275,NaN,0.0532712986126644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0878060473770137,0.139266823726613,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:41:35,500,10000,12,c764c61,0214e57a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.394063,,15182,,0.0781470921645264,0.055445915441012,1.12569439888377,NaN,0.0486174511925848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.105688748155076,0.16455786072847,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:44:29,500,10000,12,c764c61,cd4a26d0,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.434167,,27645,,0.0811089591713925,0.0573512440254704,1.15105772635399,NaN,0.0573358852500779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0980676007255993,0.141373006996081,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:42:30,500,10000,12,c764c61,f50defe9,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.425386,,74190,,0.0829023233285621,0.0584972250977973,1.15771400054907,NaN,0.0472386662090571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0864485685416427,0.133645175859047,SquaredExponential,exact,,,
1,gpr,0.0001,0,24-Oct-2020 16:46:07,500,10000,12,c764c61,334d1b2a,5dof,5dof,0,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.322746,,77761,,0.0780459473073883,0.0555216010509797,1.1312431246875,NaN,0.0450679302388839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,SigmaL,SigmaF,0.0945395567776877,0.163059644667965,SquaredExponential,exact,,,
1,idw,0.0001,0,24-Oct-2020 16:44:15,10000,10000,12,c764c61,ee1ea49d,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,2.210992,,32832,,0.083047434477593,0.0574579031952484,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:42:47,10000,10000,12,c764c61,11ee2c10,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.828153,,67424,,0.0799480551450605,0.0560340499190505,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:43:27,10000,10000,12,c764c61,e713d300,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.188094,,93246,,0.080958769163602,0.0573557085583951,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:41:17,10000,10000,12,c764c61,ff8183c8,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.174728,,67341,,0.0797378071735259,0.0557775430662777,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:47:02,10000,10000,12,c764c61,e85f6df3,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.483118,,35044,,0.0804796911131277,0.0564458170753777,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:45:14,10000,10000,12,c764c61,f4fba785,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.251049,,27893,,0.0813229215464784,0.0568722522073484,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:42:56,10000,10000,12,c764c61,840b2132,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.207592,,9639,,0.081600494427102,0.056528391306813,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:42:30,10000,10000,12,c764c61,4bdd6ada,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.724223,,91077,,0.082558635781165,0.0580804077642746,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:41:45,10000,10000,12,c764c61,603b7a8f,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.7355,,12975,,0.0822684423141267,0.0574317251203303,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:41:40,10000,10000,12,c764c61,22e26598,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,1.852292,,37659,,0.0804631349769834,0.0564427414839352,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:42:35,1000,10000,12,c764c61,266d7422,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.220152,,67987,,0.110569688909273,0.0777000979144183,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
1,idw,0.0001,0,24-Oct-2020 16:41:32,1000,10000,12,c764c61,54afcce1,5dof,5dof,1,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.731880622688091,0.633002328994548,0.252294389881057,-0.00251921728229307,0.0939269815816352,-0.864081770618349,0.327686339705401,-0.370353990914772,0.277643,,65986,,0.110605525299743,0.0781016344309036,NaN,2,NaN,NaN,1,NaN,10000,NaN,NaN,NaN,0,0.0436332312998582,,,,,,,,
