ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  21b   22.83   79.02   50.91    0.256722e+02   -0.526226e+02    0.127052e+04
  21b   22.83   79.02   50.91    0.561496e+02    0.911025e+01    0.129606e+04
  21b   22.83   79.02   50.91    0.561496e+02   -0.911025e+01    0.122297e+04
  21b   22.83   79.02   50.91    0.396648e+02    0.418103e+02    0.126398e+04
  21b   22.83   79.02   50.91    0.503352e+02    0.265651e+02    0.127700e+04
  21b   22.83   79.02   50.91    0.396648e+02   -0.418103e+02    0.129156e+04
  21b   22.83   79.02   50.91    0.503352e+02   -0.265651e+02    0.127088e+04
  21b   22.83   79.02   50.91    0.107173e+02   -0.135000e+03    0.132659e+04
  21b   22.83   79.02   50.91    0.256722e+02   -0.127377e+03    0.126588e+04
  21b   22.83   79.02   50.91    0.107173e+02    0.135000e+03    0.123746e+04
  21b   22.83   79.02   50.91    0.256722e+02    0.127377e+03    0.122135e+04
  21b   22.83   79.02   50.91    0.561496e+02   -0.170890e+03    0.126602e+04
  21b   22.83   79.02   50.91    0.561496e+02    0.170890e+03    0.127559e+04
  21b   22.83   79.02   50.91    0.396648e+02   -0.138190e+03    0.130718e+04
  21b   22.83   79.02   50.91    0.503352e+02   -0.153435e+03    0.126215e+04
  21b   22.83   79.02   50.91    0.396648e+02    0.138190e+03    0.120714e+04
  21b   22.83   79.02   50.91    0.503352e+02    0.153435e+03    0.122114e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.762263e+01    0.124970e+04
  21b   22.83   79.02   50.91    0.698633e+02    0.162670e+02    0.130049e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.172377e+03    0.124421e+04
  21b   22.83   79.02   50.91    0.698633e+02   -0.163733e+03    0.125076e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.558123e+02    0.128241e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.124188e+03    0.134242e+04
  21b   22.83   79.02   50.91    0.648158e+02    0.317175e+02    0.131738e+04
  21b   22.83   79.02   50.91    0.698633e+02    0.471679e+02    0.126778e+04
  21b   22.83   79.02   50.91    0.648158e+02   -0.148283e+03    0.131154e+04
  21b   22.83   79.02   50.91    0.698633e+02   -0.132832e+03    0.134017e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.762263e+01    0.131822e+04
  21b   22.83   79.02   50.91    0.698633e+02   -0.162670e+02    0.129001e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.172377e+03    0.124365e+04
  21b   22.83   79.02   50.91    0.698633e+02    0.163733e+03    0.122233e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.558123e+02    0.132962e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.124188e+03    0.129001e+04
  21b   22.83   79.02   50.91    0.648158e+02   -0.317175e+02    0.131710e+04
  21b   22.83   79.02   50.91    0.698633e+02   -0.471679e+02    0.129613e+04
  21b   22.83   79.02   50.91    0.648158e+02    0.148283e+03    0.121734e+04
  21b   22.83   79.02   50.91    0.698633e+02    0.132832e+03    0.120531e+04
  21b   22.83   79.02   50.91    0.349134e+02    0.767175e+02    0.123141e+04
  21b   22.83   79.02   50.91    0.349134e+02    0.103283e+03    0.118793e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.823774e+02    0.129184e+04
  21b   22.83   79.02   50.91    0.747523e+02    0.690948e+02    0.132962e+04
  21b   22.83   79.02   50.91    0.824439e+02    0.976226e+02    0.128143e+04
  21b   22.83   79.02   50.91    0.747523e+02    0.110905e+03    0.128340e+04
  21b   22.83   79.02   50.91    0.464867e+02    0.616600e+02    0.122487e+04
  21b   22.83   79.02   50.91    0.615913e+02    0.610668e+02    0.127890e+04
  21b   22.83   79.02   50.91    0.464867e+02    0.118340e+03    0.123718e+04
  21b   22.83   79.02   50.91    0.615913e+02    0.118933e+03    0.122951e+04
  21b   22.83   79.02   50.91    0.349134e+02   -0.103283e+03    0.126412e+04
  21b   22.83   79.02   50.91    0.349134e+02   -0.767175e+02    0.126996e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.976226e+02    0.135656e+04
  21b   22.83   79.02   50.91    0.747523e+02   -0.110905e+03    0.132265e+04
  21b   22.83   79.02   50.91    0.824439e+02   -0.823774e+02    0.126644e+04
  21b   22.83   79.02   50.91    0.747523e+02   -0.690948e+02    0.129374e+04
  21b   22.83   79.02   50.91    0.464867e+02   -0.118340e+03    0.130380e+04
  21b   22.83   79.02   50.91    0.615913e+02   -0.118933e+03    0.136296e+04
  21b   22.83   79.02   50.91    0.464867e+02   -0.616600e+02    0.128635e+04
  21b   22.83   79.02   50.91    0.615913e+02   -0.610668e+02    0.125350e+04
  21b   22.83   79.02   50.91    0.317175e+02    0.000000e+00    0.126665e+04
  21b   22.83   79.02   50.91    0.317175e+02    0.180000e+03    0.128459e+04
  21b   22.83   79.02   50.91    0.900000e+02    0.317175e+02    0.130211e+04
  21b   22.83   79.02   50.91    0.900000e+02   -0.317175e+02    0.124569e+04
  21b   22.83   79.02   50.91    0.582825e+02    0.900000e+02    0.128685e+04
  21b   22.83   79.02   50.91    0.582825e+02   -0.900000e+02    0.126110e+04
  21b   22.83   79.02   50.91    0.209052e+02    0.900000e+02    0.120264e+04
  21b   22.83   79.02   50.91    0.209052e+02   -0.900000e+02    0.122916e+04
  21b   22.83   79.02   50.91    0.690948e+02    0.000000e+00    0.128980e+04
  21b   22.83   79.02   50.91    0.690948e+02    0.180000e+03    0.125329e+04
  21b   22.83   79.02   50.91    0.900000e+02    0.690948e+02    0.135304e+04
  21b   22.83   79.02   50.91    0.900000e+02   -0.690948e+02    0.127285e+04
  21b   22.83   79.02   50.91    0.547356e+02    0.450000e+02    0.124182e+04
  21b   22.83   79.02   50.91    0.547356e+02   -0.135000e+03    0.118638e+04
  21b   22.83   79.02   50.91    0.547356e+02   -0.450000e+02    0.126067e+04
  21b   22.83   79.02   50.91    0.547356e+02    0.135000e+03    0.110823e+04
  21b   22.83   79.02   50.91    0.100000e-05    0.000000e+00    0.114903e+04
  21b   22.83   79.02   50.91    0.900000e+02    0.000000e+00    0.110675e+04
  21b   22.83   79.02   50.91    0.900000e+02    0.900000e+02    0.120172e+04
  21b   22.83   79.02   50.91    0.360000e+02    0.582825e+02    0.119841e+04
  21b   22.83   79.02   50.91    0.360000e+02   -0.121717e+03    0.127664e+04
  21b   22.83   79.02   50.91    0.360000e+02   -0.582825e+02    0.131245e+04
  21b   22.83   79.02   50.91    0.360000e+02    0.121717e+03    0.114073e+04
  21b   22.83   79.02   50.91    0.600000e+02    0.209052e+02    0.129149e+04
  21b   22.83   79.02   50.91    0.600000e+02   -0.159095e+03    0.122451e+04
  21b   22.83   79.02   50.91    0.600000e+02   -0.209052e+02    0.126307e+04
  21b   22.83   79.02   50.91    0.600000e+02    0.159095e+03    0.126799e+04
  21b   22.83   79.02   50.91    0.720000e+02    0.582825e+02    0.125132e+04
  21b   22.83   79.02   50.91    0.720000e+02   -0.121717e+03    0.133110e+04
  21b   22.83   79.02   50.91    0.720000e+02   -0.582825e+02    0.127453e+04
  21b   22.83   79.02   50.91    0.720000e+02    0.121717e+03    0.120531e+04
  23    15.25   82.51   52.13    0.107173e+02    0.450000e+02    0.129029e+04
  23    15.25   82.51   52.13    0.256722e+02    0.526226e+02    0.122423e+04
  23    15.25   82.51   52.13    0.107173e+02   -0.450000e+02    0.124013e+04
  23    15.25   82.51   52.13    0.256722e+02   -0.526226e+02    0.123971e+04
  23    15.25   82.51   52.13    0.561496e+02    0.911025e+01    0.128136e+04
  23    15.25   82.51   52.13    0.561496e+02   -0.911025e+01    0.128867e+04
  23    15.25   82.51   52.13    0.396648e+02    0.418103e+02    0.135072e+04
  23    15.25   82.51   52.13    0.503352e+02    0.265651e+02    0.128818e+04
  23    15.25   82.51   52.13    0.396648e+02   -0.418103e+02    0.121291e+04
  23    15.25   82.51   52.13    0.503352e+02   -0.265651e+02    0.128101e+04
  23    15.25   82.51   52.13    0.107173e+02   -0.135000e+03    0.132413e+04
  23    15.25   82.51   52.13    0.256722e+02   -0.127377e+03    0.126166e+04
  23    15.25   82.51   52.13    0.107173e+02    0.135000e+03    0.128058e+04
  23    15.25   82.51   52.13    0.256722e+02    0.127377e+03    0.128762e+04
  23    15.25   82.51   52.13    0.561496e+02   -0.170890e+03    0.119616e+04
  23    15.25   82.51   52.13    0.561496e+02    0.170890e+03    0.126468e+04
  23    15.25   82.51   52.13    0.396648e+02   -0.138190e+03    0.133876e+04
  23    15.25   82.51   52.13    0.503352e+02   -0.153435e+03    0.124745e+04
  23    15.25   82.51   52.13    0.396648e+02    0.138190e+03    0.120756e+04
  23    15.25   82.51   52.13    0.503352e+02    0.153435e+03    0.130394e+04
  23    15.25   82.51   52.13    0.824439e+02    0.762263e+01    0.128699e+04
  23    15.25   82.51   52.13    0.698633e+02    0.162670e+02    0.128523e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.172377e+03    0.124759e+04
  23    15.25   82.51   52.13    0.698633e+02   -0.163733e+03    0.118427e+04
  23    15.25   82.51   52.13    0.824439e+02    0.558123e+02    0.130711e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.124188e+03    0.130366e+04
  23    15.25   82.51   52.13    0.648158e+02    0.317175e+02    0.123500e+04
  23    15.25   82.51   52.13    0.698633e+02    0.471679e+02    0.126947e+04
  23    15.25   82.51   52.13    0.648158e+02   -0.148283e+03    0.127348e+04
  23    15.25   82.51   52.13    0.698633e+02   -0.132832e+03    0.131076e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.762263e+01    0.136550e+04
  23    15.25   82.51   52.13    0.698633e+02   -0.162670e+02    0.127559e+04
  23    15.25   82.51   52.13    0.824439e+02    0.172377e+03    0.125737e+04
  23    15.25   82.51   52.13    0.698633e+02    0.163733e+03    0.119694e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.558123e+02    0.130471e+04
  23    15.25   82.51   52.13    0.824439e+02    0.124188e+03    0.127313e+04
  23    15.25   82.51   52.13    0.648158e+02   -0.317175e+02    0.126110e+04
  23    15.25   82.51   52.13    0.698633e+02   -0.471679e+02    0.127411e+04
  23    15.25   82.51   52.13    0.648158e+02    0.148283e+03    0.122128e+04
  23    15.25   82.51   52.13    0.698633e+02    0.132832e+03    0.124323e+04
  23    15.25   82.51   52.13    0.349134e+02    0.767175e+02    0.122916e+04
  23    15.25   82.51   52.13    0.349134e+02    0.103283e+03    0.126046e+04
  23    15.25   82.51   52.13    0.824439e+02    0.823774e+02    0.137739e+04
  23    15.25   82.51   52.13    0.747523e+02    0.690948e+02    0.131871e+04
  23    15.25   82.51   52.13    0.824439e+02    0.976226e+02    0.132723e+04
  23    15.25   82.51   52.13    0.747523e+02    0.110905e+03    0.129733e+04
  23    15.25   82.51   52.13    0.464867e+02    0.616600e+02    0.126672e+04
  23    15.25   82.51   52.13    0.615913e+02    0.610668e+02    0.131013e+04
  23    15.25   82.51   52.13    0.464867e+02    0.118340e+03    0.125856e+04
  23    15.25   82.51   52.13    0.615913e+02    0.118933e+03    0.132519e+04
  23    15.25   82.51   52.13    0.349134e+02   -0.103283e+03    0.125505e+04
  23    15.25   82.51   52.13    0.349134e+02   -0.767175e+02    0.124379e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.976226e+02    0.136993e+04
  23    15.25   82.51   52.13    0.747523e+02   -0.110905e+03    0.132399e+04
  23    15.25   82.51   52.13    0.824439e+02   -0.823774e+02    0.129916e+04
  23    15.25   82.51   52.13    0.747523e+02   -0.690948e+02    0.128241e+04
  23    15.25   82.51   52.13    0.464867e+02   -0.118340e+03    0.124907e+04
  23    15.25   82.51   52.13    0.615913e+02   -0.118933e+03    0.129142e+04
  23    15.25   82.51   52.13    0.464867e+02   -0.616600e+02    0.128199e+04
  23    15.25   82.51   52.13    0.615913e+02   -0.610668e+02    0.127974e+04
  23    15.25   82.51   52.13    0.317175e+02    0.000000e+00    0.123626e+04
  23    15.25   82.51   52.13    0.317175e+02    0.180000e+03    0.127840e+04
  23    15.25   82.51   52.13    0.900000e+02    0.317175e+02    0.130570e+04
  23    15.25   82.51   52.13    0.900000e+02   -0.317175e+02    0.130190e+04
  23    15.25   82.51   52.13    0.582825e+02    0.900000e+02    0.132118e+04
  23    15.25   82.51   52.13    0.582825e+02   -0.900000e+02    0.130281e+04
  23    15.25   82.51   52.13    0.209052e+02    0.900000e+02    0.122233e+04
  23    15.25   82.51   52.13    0.209052e+02   -0.900000e+02    0.120672e+04
  23    15.25   82.51   52.13    0.690948e+02    0.000000e+00    0.128389e+04
  23    15.25   82.51   52.13    0.690948e+02    0.180000e+03    0.121199e+04
  23    15.25   82.51   52.13    0.900000e+02    0.690948e+02    0.137141e+04
  23    15.25   82.51   52.13    0.900000e+02   -0.690948e+02    0.128783e+04
  23    15.25   82.51   52.13    0.547356e+02    0.450000e+02    0.127228e+04
  23    15.25   82.51   52.13    0.547356e+02   -0.135000e+03    0.115044e+04
  23    15.25   82.51   52.13    0.547356e+02   -0.450000e+02    0.121467e+04
  23    15.25   82.51   52.13    0.547356e+02    0.135000e+03    0.114769e+04
  23    15.25   82.51   52.13    0.100000e-05    0.000000e+00    0.114002e+04
  23    15.25   82.51   52.13    0.900000e+02    0.000000e+00    0.106595e+04
  23    15.25   82.51   52.13    0.900000e+02    0.900000e+02    0.121403e+04
  23    15.25   82.51   52.13    0.360000e+02    0.582825e+02    0.123232e+04
  23    15.25   82.51   52.13    0.360000e+02   -0.121717e+03    0.123669e+04
  23    15.25   82.51   52.13    0.360000e+02   -0.582825e+02    0.126321e+04
  23    15.25   82.51   52.13    0.360000e+02    0.121717e+03    0.126117e+04
  23    15.25   82.51   52.13    0.600000e+02    0.209052e+02    0.135143e+04
  23    15.25   82.51   52.13    0.600000e+02   -0.159095e+03    0.118674e+04
  23    15.25   82.51   52.13    0.600000e+02   -0.209052e+02    0.131210e+04
  23    15.25   82.51   52.13    0.600000e+02    0.159095e+03    0.126989e+04
  23    15.25   82.51   52.13    0.720000e+02    0.582825e+02    0.127587e+04
  23    15.25   82.51   52.13    0.720000e+02   -0.121717e+03    0.130281e+04
  23    15.25   82.51   52.13    0.720000e+02   -0.582825e+02    0.126454e+04
  23    15.25   82.51   52.13    0.720000e+02    0.121717e+03    0.124668e+04
  25a    0.00    0.00   16.26    0.107173e+02    0.450000e+02    0.130359e+04
  25a    0.00    0.00   16.26    0.256722e+02    0.526226e+02    0.119265e+04
  25a    0.00    0.00   16.26    0.107173e+02   -0.450000e+02    0.130359e+04
  25a    0.00    0.00   16.26    0.256722e+02   -0.526226e+02    0.119806e+04
  25a    0.00    0.00   16.26    0.561496e+02    0.911025e+01    0.121825e+04
  25a    0.00    0.00   16.26    0.561496e+02   -0.911025e+01    0.131105e+04
  25a    0.00    0.00   16.26    0.396648e+02    0.418103e+02    0.117829e+04
  25a    0.00    0.00   16.26    0.503352e+02    0.265651e+02    0.115832e+04
  25a    0.00    0.00   16.26    0.396648e+02   -0.418103e+02    0.121192e+04
  25a    0.00    0.00   16.26    0.503352e+02   -0.265651e+02    0.127102e+04
  25a    0.00    0.00   16.26    0.107173e+02   -0.135000e+03    0.130359e+04
  25a    0.00    0.00   16.26    0.256722e+02   -0.127377e+03    0.119265e+04
  25a    0.00    0.00   16.26    0.107173e+02    0.135000e+03    0.130359e+04
  25a    0.00    0.00   16.26    0.256722e+02    0.127377e+03    0.119806e+04
  25a    0.00    0.00   16.26    0.561496e+02   -0.170890e+03    0.121825e+04
  25a    0.00    0.00   16.26    0.561496e+02    0.170890e+03    0.131105e+04
  25a    0.00    0.00   16.26    0.396648e+02   -0.138190e+03    0.117829e+04
  25a    0.00    0.00   16.26    0.503352e+02   -0.153435e+03    0.115832e+04
  25a    0.00    0.00   16.26    0.396648e+02    0.138190e+03    0.121192e+04
  25a    0.00    0.00   16.26    0.503352e+02    0.153435e+03    0.127102e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.762263e+01    0.114108e+04
  25a    0.00    0.00   16.26    0.698633e+02    0.162670e+02    0.116148e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.172377e+03    0.114108e+04
  25a    0.00    0.00   16.26    0.698633e+02   -0.163733e+03    0.116148e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.558123e+02    0.119279e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.124188e+03    0.119279e+04
  25a    0.00    0.00   16.26    0.648158e+02    0.317175e+02    0.113559e+04
  25a    0.00    0.00   16.26    0.698633e+02    0.471679e+02    0.120144e+04
  25a    0.00    0.00   16.26    0.648158e+02   -0.148283e+03    0.113559e+04
  25a    0.00    0.00   16.26    0.698633e+02   -0.132832e+03    0.120144e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.762263e+01    0.114811e+04
  25a    0.00    0.00   16.26    0.698633e+02   -0.162670e+02    0.121516e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.172377e+03    0.114811e+04
  25a    0.00    0.00   16.26    0.698633e+02    0.163733e+03    0.121516e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.558123e+02    0.121101e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.124188e+03    0.121101e+04
  25a    0.00    0.00   16.26    0.648158e+02   -0.317175e+02    0.115255e+04
  25a    0.00    0.00   16.26    0.698633e+02   -0.471679e+02    0.120116e+04
  25a    0.00    0.00   16.26    0.648158e+02    0.148283e+03    0.115255e+04
  25a    0.00    0.00   16.26    0.698633e+02    0.132832e+03    0.120116e+04
  25a    0.00    0.00   16.26    0.349134e+02    0.767175e+02    0.128502e+04
  25a    0.00    0.00   16.26    0.349134e+02    0.103283e+03    0.117281e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.823774e+02    0.114811e+04
  25a    0.00    0.00   16.26    0.747523e+02    0.690948e+02    0.117379e+04
  25a    0.00    0.00   16.26    0.824439e+02    0.976226e+02    0.114108e+04
  25a    0.00    0.00   16.26    0.747523e+02    0.110905e+03    0.115691e+04
  25a    0.00    0.00   16.26    0.464867e+02    0.616600e+02    0.123268e+04
  25a    0.00    0.00   16.26    0.615913e+02    0.610668e+02    0.111456e+04
  25a    0.00    0.00   16.26    0.464867e+02    0.118340e+03    0.115156e+04
  25a    0.00    0.00   16.26    0.615913e+02    0.118933e+03    0.109106e+04
  25a    0.00    0.00   16.26    0.349134e+02   -0.103283e+03    0.128502e+04
  25a    0.00    0.00   16.26    0.349134e+02   -0.767175e+02    0.117281e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.976226e+02    0.114811e+04
  25a    0.00    0.00   16.26    0.747523e+02   -0.110905e+03    0.117379e+04
  25a    0.00    0.00   16.26    0.824439e+02   -0.823774e+02    0.114108e+04
  25a    0.00    0.00   16.26    0.747523e+02   -0.690948e+02    0.115691e+04
  25a    0.00    0.00   16.26    0.464867e+02   -0.118340e+03    0.123268e+04
  25a    0.00    0.00   16.26    0.615913e+02   -0.118933e+03    0.111456e+04
  25a    0.00    0.00   16.26    0.464867e+02   -0.616600e+02    0.115156e+04
  25a    0.00    0.00   16.26    0.615913e+02   -0.610668e+02    0.109106e+04
  25a    0.00    0.00   16.26    0.317175e+02    0.000000e+00    0.130183e+04
  25a    0.00    0.00   16.26    0.317175e+02    0.180000e+03    0.130183e+04
  25a    0.00    0.00   16.26    0.900000e+02    0.317175e+02    0.112391e+04
  25a    0.00    0.00   16.26    0.900000e+02   -0.317175e+02    0.115937e+04
  25a    0.00    0.00   16.26    0.582825e+02    0.900000e+02    0.128115e+04
  25a    0.00    0.00   16.26    0.582825e+02   -0.900000e+02    0.128115e+04
  25a    0.00    0.00   16.26    0.209052e+02    0.900000e+02    0.132167e+04
  25a    0.00    0.00   16.26    0.209052e+02   -0.900000e+02    0.132167e+04
  25a    0.00    0.00   16.26    0.690948e+02    0.000000e+00    0.120742e+04
  25a    0.00    0.00   16.26    0.690948e+02    0.180000e+03    0.120742e+04
  25a    0.00    0.00   16.26    0.900000e+02    0.690948e+02    0.105694e+04
  25a    0.00    0.00   16.26    0.900000e+02   -0.690948e+02    0.997565e+03
  25a    0.00    0.00   16.26    0.547356e+02    0.450000e+02    0.110492e+04
  25a    0.00    0.00   16.26    0.547356e+02   -0.135000e+03    0.110492e+04
  25a    0.00    0.00   16.26    0.547356e+02   -0.450000e+02    0.110492e+04
  25a    0.00    0.00   16.26    0.547356e+02    0.135000e+03    0.110492e+04
  25a    0.00    0.00   16.26    0.100000e-05    0.000000e+00    0.132272e+04
  25a    0.00    0.00   16.26    0.900000e+02    0.000000e+00    0.914130e+03
  25a    0.00    0.00   16.26    0.900000e+02    0.900000e+02    0.910401e+03
  25a    0.00    0.00   16.26    0.360000e+02    0.582825e+02    0.121122e+04
  25a    0.00    0.00   16.26    0.360000e+02   -0.121717e+03    0.121122e+04
  25a    0.00    0.00   16.26    0.360000e+02   -0.582825e+02    0.123007e+04
  25a    0.00    0.00   16.26    0.360000e+02    0.121717e+03    0.123007e+04
  25a    0.00    0.00   16.26    0.600000e+02    0.209052e+02    0.111364e+04
  25a    0.00    0.00   16.26    0.600000e+02   -0.159095e+03    0.111364e+04
  25a    0.00    0.00   16.26    0.600000e+02   -0.209052e+02    0.118406e+04
  25a    0.00    0.00   16.26    0.600000e+02    0.159095e+03    0.118406e+04
  25a    0.00    0.00   16.26    0.720000e+02    0.582825e+02    0.125870e+04
  25a    0.00    0.00   16.26    0.720000e+02   -0.121717e+03    0.125870e+04
  25a    0.00    0.00   16.26    0.720000e+02   -0.582825e+02    0.121150e+04
  25a    0.00    0.00   16.26    0.720000e+02    0.121717e+03    0.121150e+04
  25b   36.87   53.13    0.00    0.107173e+02    0.450000e+02    0.128347e+04
  25b   36.87   53.13    0.00    0.256722e+02    0.526226e+02    0.121621e+04
  25b   36.87   53.13    0.00    0.107173e+02   -0.450000e+02    0.124147e+04
  25b   36.87   53.13    0.00    0.256722e+02   -0.526226e+02    0.124013e+04
  25b   36.87   53.13    0.00    0.561496e+02    0.911025e+01    0.128572e+04
  25b   36.87   53.13    0.00    0.561496e+02   -0.911025e+01    0.120876e+04
  25b   36.87   53.13    0.00    0.396648e+02    0.418103e+02    0.128523e+04
  25b   36.87   53.13    0.00    0.503352e+02    0.265651e+02    0.126180e+04
  25b   36.87   53.13    0.00    0.396648e+02   -0.418103e+02    0.113714e+04
  25b   36.87   53.13    0.00    0.503352e+02   -0.265651e+02    0.117154e+04
  25b   36.87   53.13    0.00    0.107173e+02   -0.135000e+03    0.122100e+04
  25b   36.87   53.13    0.00    0.256722e+02   -0.127377e+03    0.120278e+04
  25b   36.87   53.13    0.00    0.107173e+02    0.135000e+03    0.129064e+04
  25b   36.87   53.13    0.00    0.256722e+02    0.127377e+03    0.123317e+04
  25b   36.87   53.13    0.00    0.561496e+02   -0.170890e+03    0.124259e+04
  25b   36.87   53.13    0.00    0.561496e+02    0.170890e+03    0.114952e+04
  25b   36.87   53.13    0.00    0.396648e+02   -0.138190e+03    0.116289e+04
  25b   36.87   53.13    0.00    0.503352e+02   -0.153435e+03    0.114579e+04
  25b   36.87   53.13    0.00    0.396648e+02    0.138190e+03    0.122050e+04
  25b   36.87   53.13    0.00    0.503352e+02    0.153435e+03    0.120939e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.762263e+01    0.114403e+04
  25b   36.87   53.13    0.00    0.698633e+02    0.162670e+02    0.124907e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.172377e+03    0.118737e+04
  25b   36.87   53.13    0.00    0.698633e+02   -0.163733e+03    0.112405e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.558123e+02    0.128136e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.124188e+03    0.117724e+04
  25b   36.87   53.13    0.00    0.648158e+02    0.317175e+02    0.126124e+04
  25b   36.87   53.13    0.00    0.698633e+02    0.471679e+02    0.124766e+04
  25b   36.87   53.13    0.00    0.648158e+02   -0.148283e+03    0.115754e+04
  25b   36.87   53.13    0.00    0.698633e+02   -0.132832e+03    0.116500e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.762263e+01    0.118069e+04
  25b   36.87   53.13    0.00    0.698633e+02   -0.162670e+02    0.117288e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.172377e+03    0.118350e+04
  25b   36.87   53.13    0.00    0.698633e+02    0.163733e+03    0.110984e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.558123e+02    0.130591e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.124188e+03    0.129564e+04
  25b   36.87   53.13    0.00    0.648158e+02   -0.317175e+02    0.121009e+04
  25b   36.87   53.13    0.00    0.698633e+02   -0.471679e+02    0.123387e+04
  25b   36.87   53.13    0.00    0.648158e+02    0.148283e+03    0.122888e+04
  25b   36.87   53.13    0.00    0.698633e+02    0.132832e+03    0.118456e+04
  25b   36.87   53.13    0.00    0.349134e+02    0.767175e+02    0.126708e+04
  25b   36.87   53.13    0.00    0.349134e+02    0.103283e+03    0.127432e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.823774e+02    0.133869e+04
  25b   36.87   53.13    0.00    0.747523e+02    0.690948e+02    0.127376e+04
  25b   36.87   53.13    0.00    0.824439e+02    0.976226e+02    0.131041e+04
  25b   36.87   53.13    0.00    0.747523e+02    0.110905e+03    0.131245e+04
  25b   36.87   53.13    0.00    0.464867e+02    0.616600e+02    0.130781e+04
  25b   36.87   53.13    0.00    0.615913e+02    0.610668e+02    0.131632e+04
  25b   36.87   53.13    0.00    0.464867e+02    0.118340e+03    0.121277e+04
  25b   36.87   53.13    0.00    0.615913e+02    0.118933e+03    0.129198e+04
  25b   36.87   53.13    0.00    0.349134e+02   -0.103283e+03    0.117611e+04
  25b   36.87   53.13    0.00    0.349134e+02   -0.767175e+02    0.116507e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.976226e+02    0.130274e+04
  25b   36.87   53.13    0.00    0.747523e+02   -0.110905e+03    0.126905e+04
  25b   36.87   53.13    0.00    0.824439e+02   -0.823774e+02    0.128206e+04
  25b   36.87   53.13    0.00    0.747523e+02   -0.690948e+02    0.124330e+04
  25b   36.87   53.13    0.00    0.464867e+02   -0.118340e+03    0.114924e+04
  25b   36.87   53.13    0.00    0.615913e+02   -0.118933e+03    0.115761e+04
  25b   36.87   53.13    0.00    0.464867e+02   -0.616600e+02    0.121495e+04
  25b   36.87   53.13    0.00    0.615913e+02   -0.610668e+02    0.122972e+04
  25b   36.87   53.13    0.00    0.317175e+02    0.000000e+00    0.122416e+04
  25b   36.87   53.13    0.00    0.317175e+02    0.180000e+03    0.121706e+04
  25b   36.87   53.13    0.00    0.900000e+02    0.317175e+02    0.122339e+04
  25b   36.87   53.13    0.00    0.900000e+02   -0.317175e+02    0.125441e+04
  25b   36.87   53.13    0.00    0.582825e+02    0.900000e+02    0.122149e+04
  25b   36.87   53.13    0.00    0.582825e+02   -0.900000e+02    0.128945e+04
  25b   36.87   53.13    0.00    0.209052e+02    0.900000e+02    0.120418e+04
  25b   36.87   53.13    0.00    0.209052e+02   -0.900000e+02    0.122515e+04
  25b   36.87   53.13    0.00    0.690948e+02    0.000000e+00    0.123725e+04
