ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     intentionally selected 2,366 special boundaries 
c
c Ref: H.-K. Kim et al., Scripta Mater 64 (2011) 1152-1155
c
c Misorientation: three Euler angles (phi1,phi,phi2)
c                 see Fig. 1 in the paper
c Inclination   : polar (0~90) and azimuth (-180~180) angles
c                 upper half-sphere in Fig. 1 (see Fig. 4) 
c                 is considered, with +z direction polar 
c                 angle zero and +x direction (90,0) 
c GBE           : Gran boundary energy (mJ/m2)
ccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
 Sigma   ph1     ph      ph2        polar           azimuth          GBE
  29a    0.00    0.00   43.60    0.464867D+02   -0.118340D+03    0.129578D+04
  29a    0.00    0.00   43.60    0.615913D+02   -0.118933D+03    0.129177D+04
  29a    0.00    0.00   43.60    0.464867D+02   -0.616600D+02    0.128720D+04
  29a    0.00    0.00   43.60    0.615913D+02   -0.610668D+02    0.130795D+04
  29a    0.00    0.00   43.60    0.317175D+02    0.000000D+00    0.138055D+04
  29a    0.00    0.00   43.60    0.317175D+02    0.180000D+03    0.138048D+04
  29a    0.00    0.00   43.60    0.900000D+02    0.317175D+02    0.129501D+04
  29a    0.00    0.00   43.60    0.900000D+02   -0.317175D+02    0.129536D+04
  29a    0.00    0.00   43.60    0.582825D+02    0.900000D+02    0.133996D+04
  29a    0.00    0.00   43.60    0.582825D+02   -0.900000D+02    0.133996D+04
  29a    0.00    0.00   43.60    0.209052D+02    0.900000D+02    0.120770D+04
  29a    0.00    0.00   43.60    0.209052D+02   -0.900000D+02    0.120770D+04
  29a    0.00    0.00   43.60    0.690948D+02    0.000000D+00    0.135642D+04
  29a    0.00    0.00   43.60    0.690948D+02    0.180000D+03    0.136064D+04
  29a    0.00    0.00   43.60    0.900000D+02    0.690948D+02    0.131442D+04
  29a    0.00    0.00   43.60    0.900000D+02   -0.690948D+02    0.132730D+04
  29a    0.00    0.00   43.60    0.547356D+02    0.450000D+02    0.130760D+04
  29a    0.00    0.00   43.60    0.547356D+02   -0.135000D+03    0.130760D+04
  29a    0.00    0.00   43.60    0.547356D+02   -0.450000D+02    0.130760D+04
  29a    0.00    0.00   43.60    0.547356D+02    0.135000D+03    0.130760D+04
  29a    0.00    0.00   43.60    0.100000D-05    0.000000D+00    0.138534D+04
  29a    0.00    0.00   43.60    0.900000D+02    0.000000D+00    0.120489D+04
  29a    0.00    0.00   43.60    0.900000D+02    0.900000D+02    0.120489D+04
  29a    0.00    0.00   43.60    0.360000D+02    0.582825D+02    0.132054D+04
  29a    0.00    0.00   43.60    0.360000D+02   -0.121717D+03    0.132054D+04
  29a    0.00    0.00   43.60    0.360000D+02   -0.582825D+02    0.130401D+04
  29a    0.00    0.00   43.60    0.360000D+02    0.121717D+03    0.130401D+04
  29a    0.00    0.00   43.60    0.600000D+02    0.209052D+02    0.129008D+04
  29a    0.00    0.00   43.60    0.600000D+02   -0.159095D+03    0.129008D+04
  29a    0.00    0.00   43.60    0.600000D+02   -0.209052D+02    0.125821D+04
  29a    0.00    0.00   43.60    0.600000D+02    0.159095D+03    0.125821D+04
  29a    0.00    0.00   43.60    0.720000D+02    0.582825D+02    0.123887D+04
  29a    0.00    0.00   43.60    0.720000D+02   -0.121717D+03    0.123887D+04
  29a    0.00    0.00   43.60    0.720000D+02   -0.582825D+02    0.129226D+04
  29a    0.00    0.00   43.60    0.720000D+02    0.121717D+03    0.129226D+04
  29b   33.69   84.06   56.31    0.107173D+02    0.450000D+02    0.127552D+04
  29b   33.69   84.06   56.31    0.256722D+02    0.526226D+02    0.123324D+04
  29b   33.69   84.06   56.31    0.107173D+02   -0.450000D+02    0.127299D+04
  29b   33.69   84.06   56.31    0.256722D+02   -0.526226D+02    0.120524D+04
  29b   33.69   84.06   56.31    0.561496D+02    0.911025D+01    0.131379D+04
  29b   33.69   84.06   56.31    0.561496D+02   -0.911025D+01    0.127228D+04
  29b   33.69   84.06   56.31    0.396648D+02    0.418103D+02    0.117717D+04
  29b   33.69   84.06   56.31    0.503352D+02    0.265651D+02    0.127875D+04
  29b   33.69   84.06   56.31    0.396648D+02   -0.418103D+02    0.123064D+04
  29b   33.69   84.06   56.31    0.503352D+02   -0.265651D+02    0.119342D+04
  29b   33.69   84.06   56.31    0.107173D+02   -0.135000D+03    0.128431D+04
  29b   33.69   84.06   56.31    0.256722D+02   -0.127377D+03    0.126687D+04
  29b   33.69   84.06   56.31    0.107173D+02    0.135000D+03    0.130570D+04
  29b   33.69   84.06   56.31    0.256722D+02    0.127377D+03    0.127439D+04
  29b   33.69   84.06   56.31    0.561496D+02   -0.170890D+03    0.127833D+04
  29b   33.69   84.06   56.31    0.561496D+02    0.170890D+03    0.128804D+04
  29b   33.69   84.06   56.31    0.396648D+02   -0.138190D+03    0.126933D+04
  29b   33.69   84.06   56.31    0.503352D+02   -0.153435D+03    0.124914D+04
  29b   33.69   84.06   56.31    0.396648D+02    0.138190D+03    0.126025D+04
  29b   33.69   84.06   56.31    0.503352D+02    0.153435D+03    0.130253D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.762263D+01    0.131245D+04
  29b   33.69   84.06   56.31    0.698633D+02    0.162670D+02    0.127728D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.172377D+03    0.132709D+04
  29b   33.69   84.06   56.31    0.698633D+02   -0.163733D+03    0.126363D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.558123D+02    0.124442D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.124188D+03    0.129184D+04
  29b   33.69   84.06   56.31    0.648158D+02    0.317175D+02    0.126138D+04
  29b   33.69   84.06   56.31    0.698633D+02    0.471679D+02    0.125779D+04
  29b   33.69   84.06   56.31    0.648158D+02   -0.148283D+03    0.132652D+04
  29b   33.69   84.06   56.31    0.698633D+02   -0.132832D+03    0.123218D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.762263D+01    0.128748D+04
  29b   33.69   84.06   56.31    0.698633D+02   -0.162670D+02    0.121192D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.172377D+03    0.131020D+04
  29b   33.69   84.06   56.31    0.698633D+02    0.163733D+03    0.132814D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.558123D+02    0.129754D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.124188D+03    0.120897D+04
  29b   33.69   84.06   56.31    0.648158D+02   -0.317175D+02    0.122557D+04
  29b   33.69   84.06   56.31    0.698633D+02   -0.471679D+02    0.129740D+04
  29b   33.69   84.06   56.31    0.648158D+02    0.148283D+03    0.130689D+04
  29b   33.69   84.06   56.31    0.698633D+02    0.132832D+03    0.127249D+04
  29b   33.69   84.06   56.31    0.349134D+02    0.767175D+02    0.119919D+04
  29b   33.69   84.06   56.31    0.349134D+02    0.103283D+03    0.131386D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.823774D+02    0.119497D+04
  29b   33.69   84.06   56.31    0.747523D+02    0.690948D+02    0.126827D+04
  29b   33.69   84.06   56.31    0.824439D+02    0.976226D+02    0.117956D+04
  29b   33.69   84.06   56.31    0.747523D+02    0.110905D+03    0.121410D+04
  29b   33.69   84.06   56.31    0.464867D+02    0.616600D+02    0.117984D+04
  29b   33.69   84.06   56.31    0.615913D+02    0.610668D+02    0.121059D+04
  29b   33.69   84.06   56.31    0.464867D+02    0.118340D+03    0.127686D+04
  29b   33.69   84.06   56.31    0.615913D+02    0.118933D+03    0.126560D+04
  29b   33.69   84.06   56.31    0.349134D+02   -0.103283D+03    0.128586D+04
  29b   33.69   84.06   56.31    0.349134D+02   -0.767175D+02    0.121502D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.976226D+02    0.121305D+04
  29b   33.69   84.06   56.31    0.747523D+02   -0.110905D+03    0.125258D+04
  29b   33.69   84.06   56.31    0.824439D+02   -0.823774D+02    0.119989D+04
  29b   33.69   84.06   56.31    0.747523D+02   -0.690948D+02    0.123472D+04
  29b   33.69   84.06   56.31    0.464867D+02   -0.118340D+03    0.126060D+04
  29b   33.69   84.06   56.31    0.615913D+02   -0.118933D+03    0.129240D+04
  29b   33.69   84.06   56.31    0.464867D+02   -0.616600D+02    0.122578D+04
  29b   33.69   84.06   56.31    0.615913D+02   -0.610668D+02    0.121931D+04
  29b   33.69   84.06   56.31    0.317175D+02    0.000000D+00    0.125484D+04
  29b   33.69   84.06   56.31    0.317175D+02    0.180000D+03    0.131358D+04
  29b   33.69   84.06   56.31    0.900000D+02    0.317175D+02    0.131681D+04
  29b   33.69   84.06   56.31    0.900000D+02   -0.317175D+02    0.124900D+04
  29b   33.69   84.06   56.31    0.582825D+02    0.900000D+02    0.117661D+04
  29b   33.69   84.06   56.31    0.582825D+02   -0.900000D+02    0.123542D+04
  29b   33.69   84.06   56.31    0.209052D+02    0.900000D+02    0.125526D+04
  29b   33.69   84.06   56.31    0.209052D+02   -0.900000D+02    0.123837D+04
  29b   33.69   84.06   56.31    0.690948D+02    0.000000D+00    0.127362D+04
  29b   33.69   84.06   56.31    0.690948D+02    0.180000D+03    0.128079D+04
  29b   33.69   84.06   56.31    0.900000D+02    0.690948D+02    0.128621D+04
  29b   33.69   84.06   56.31    0.900000D+02   -0.690948D+02    0.123746D+04
  29b   33.69   84.06   56.31    0.547356D+02    0.450000D+02    0.115824D+04
  29b   33.69   84.06   56.31    0.547356D+02   -0.135000D+03    0.120721D+04
  29b   33.69   84.06   56.31    0.547356D+02   -0.450000D+02    0.116401D+04
  29b   33.69   84.06   56.31    0.547356D+02    0.135000D+03    0.119251D+04
  29b   33.69   84.06   56.31    0.100000D-05    0.000000D+00    0.112870D+04
  29b   33.69   84.06   56.31    0.900000D+02    0.000000D+00    0.114826D+04
  29b   33.69   84.06   56.31    0.900000D+02    0.900000D+02    0.111990D+04
  29b   33.69   84.06   56.31    0.360000D+02    0.582825D+02    0.110182D+04
  29b   33.69   84.06   56.31    0.360000D+02   -0.121717D+03    0.130542D+04
  29b   33.69   84.06   56.31    0.360000D+02   -0.582825D+02    0.124689D+04
  29b   33.69   84.06   56.31    0.360000D+02    0.121717D+03    0.133081D+04
  29b   33.69   84.06   56.31    0.600000D+02    0.209052D+02    0.128445D+04
  29b   33.69   84.06   56.31    0.600000D+02   -0.159095D+03    0.128727D+04
  29b   33.69   84.06   56.31    0.600000D+02   -0.209052D+02    0.120172D+04
  29b   33.69   84.06   56.31    0.600000D+02    0.159095D+03    0.130661D+04
  29b   33.69   84.06   56.31    0.720000D+02    0.582825D+02    0.127172D+04
  29b   33.69   84.06   56.31    0.720000D+02   -0.121717D+03    0.126694D+04
  29b   33.69   84.06   56.31    0.720000D+02   -0.582825D+02    0.122627D+04
  29b   33.69   84.06   56.31    0.720000D+02    0.121717D+03    0.117246D+04
  31a   11.31   80.72   78.69    0.107173D+02    0.450000D+02    0.122592D+04
  31a   11.31   80.72   78.69    0.256722D+02    0.526226D+02    0.129318D+04
  31a   11.31   80.72   78.69    0.107173D+02   -0.450000D+02    0.122634D+04
  31a   11.31   80.72   78.69    0.256722D+02   -0.526226D+02    0.118941D+04
  31a   11.31   80.72   78.69    0.561496D+02    0.911025D+01    0.123753D+04
  31a   11.31   80.72   78.69    0.561496D+02   -0.911025D+01    0.117140D+04
  31a   11.31   80.72   78.69    0.396648D+02    0.418103D+02    0.115023D+04
  31a   11.31   80.72   78.69    0.503352D+02    0.265651D+02    0.116816D+04
  31a   11.31   80.72   78.69    0.396648D+02   -0.418103D+02    0.121333D+04
  31a   11.31   80.72   78.69    0.503352D+02   -0.265651D+02    0.127742D+04
  31a   11.31   80.72   78.69    0.107173D+02   -0.135000D+03    0.126405D+04
  31a   11.31   80.72   78.69    0.256722D+02   -0.127377D+03    0.118287D+04
  31a   11.31   80.72   78.69    0.107173D+02    0.135000D+03    0.116078D+04
  31a   11.31   80.72   78.69    0.256722D+02    0.127377D+03    0.116992D+04
  31a   11.31   80.72   78.69    0.561496D+02   -0.170890D+03    0.114861D+04
  31a   11.31   80.72   78.69    0.561496D+02    0.170890D+03    0.118695D+04
  31a   11.31   80.72   78.69    0.396648D+02   -0.138190D+03    0.112715D+04
  31a   11.31   80.72   78.69    0.503352D+02   -0.153435D+03    0.116261D+04
  31a   11.31   80.72   78.69    0.396648D+02    0.138190D+03    0.122494D+04
  31a   11.31   80.72   78.69    0.503352D+02    0.153435D+03    0.120496D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.762263D+01    0.116373D+04
  31a   11.31   80.72   78.69    0.698633D+02    0.162670D+02    0.116985D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.172377D+03    0.125209D+04
  31a   11.31   80.72   78.69    0.698633D+02   -0.163733D+03    0.117893D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.558123D+02    0.118681D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.124188D+03    0.114861D+04
  31a   11.31   80.72   78.69    0.648158D+02    0.317175D+02    0.122494D+04
  31a   11.31   80.72   78.69    0.698633D+02    0.471679D+02    0.119581D+04
  31a   11.31   80.72   78.69    0.648158D+02   -0.148283D+03    0.112363D+04
  31a   11.31   80.72   78.69    0.698633D+02   -0.132832D+03    0.116092D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.762263D+01    0.122592D+04
  31a   11.31   80.72   78.69    0.698633D+02   -0.162670D+02    0.129430D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.172377D+03    0.122641D+04
  31a   11.31   80.72   78.69    0.698633D+02    0.163733D+03    0.118427D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.558123D+02    0.123577D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.124188D+03    0.117140D+04
  31a   11.31   80.72   78.69    0.648158D+02   -0.317175D+02    0.115360D+04
  31a   11.31   80.72   78.69    0.698633D+02   -0.471679D+02    0.116753D+04
  31a   11.31   80.72   78.69    0.648158D+02    0.148283D+03    0.121333D+04
  31a   11.31   80.72   78.69    0.698633D+02    0.132832D+03    0.127678D+04
  31a   11.31   80.72   78.69    0.349134D+02    0.767175D+02    0.117140D+04
  31a   11.31   80.72   78.69    0.349134D+02    0.103283D+03    0.123788D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.823774D+02    0.122641D+04
  31a   11.31   80.72   78.69    0.747523D+02    0.690948D+02    0.117928D+04
  31a   11.31   80.72   78.69    0.824439D+02    0.976226D+02    0.122592D+04
  31a   11.31   80.72   78.69    0.747523D+02    0.110905D+03    0.129430D+04
  31a   11.31   80.72   78.69    0.464867D+02    0.616600D+02    0.127038D+04
  31a   11.31   80.72   78.69    0.615913D+02    0.610668D+02    0.120777D+04
  31a   11.31   80.72   78.69    0.464867D+02    0.118340D+03    0.116887D+04
  31a   11.31   80.72   78.69    0.615913D+02    0.118933D+03    0.115606D+04
  31a   11.31   80.72   78.69    0.349134D+02   -0.103283D+03    0.114861D+04
  31a   11.31   80.72   78.69    0.349134D+02   -0.767175D+02    0.118681D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.976226D+02    0.126405D+04
  31a   11.31   80.72   78.69    0.747523D+02   -0.110905D+03    0.117893D+04
  31a   11.31   80.72   78.69    0.824439D+02   -0.823774D+02    0.115958D+04
  31a   11.31   80.72   78.69    0.747523D+02   -0.690948D+02    0.116992D+04
  31a   11.31   80.72   78.69    0.464867D+02   -0.118340D+03    0.114038D+04
  31a   11.31   80.72   78.69    0.615913D+02   -0.118933D+03    0.111174D+04
  31a   11.31   80.72   78.69    0.464867D+02   -0.616600D+02    0.119630D+04
  31a   11.31   80.72   78.69    0.615913D+02   -0.610668D+02    0.122494D+04
  31a   11.31   80.72   78.69    0.317175D+02    0.000000D+00    0.131738D+04
  31a   11.31   80.72   78.69    0.317175D+02    0.180000D+03    0.111815D+04
  31a   11.31   80.72   78.69    0.900000D+02    0.317175D+02    0.112223D+04
  31a   11.31   80.72   78.69    0.900000D+02   -0.317175D+02    0.132568D+04
  31a   11.31   80.72   78.69    0.582825D+02    0.900000D+02    0.132568D+04
  31a   11.31   80.72   78.69    0.582825D+02   -0.900000D+02    0.112870D+04
  31a   11.31   80.72   78.69    0.209052D+02    0.900000D+02    0.128410D+04
  31a   11.31   80.72   78.69    0.209052D+02   -0.900000D+02    0.119799D+04
  31a   11.31   80.72   78.69    0.690948D+02    0.000000D+00    0.128473D+04
  31a   11.31   80.72   78.69    0.690948D+02    0.180000D+03    0.119799D+04
  31a   11.31   80.72   78.69    0.900000D+02    0.690948D+02    0.119799D+04
  31a   11.31   80.72   78.69    0.900000D+02   -0.690948D+02    0.128811D+04
  31a   11.31   80.72   78.69    0.547356D+02    0.450000D+02    0.113545D+04
  31a   11.31   80.72   78.69    0.547356D+02   -0.135000D+03    0.108135D+04
  31a   11.31   80.72   78.69    0.547356D+02   -0.450000D+02    0.113995D+04
  31a   11.31   80.72   78.69    0.547356D+02    0.135000D+03    0.114692D+04
  31a   11.31   80.72   78.69    0.100000D-05    0.000000D+00    0.109556D+04
  31a   11.31   80.72   78.69    0.900000D+02    0.000000D+00    0.110028D+04
  31a   11.31   80.72   78.69    0.900000D+02    0.900000D+02    0.109212D+04
  31a   11.31   80.72   78.69    0.360000D+02    0.582825D+02    0.116317D+04
  31a   11.31   80.72   78.69    0.360000D+02   -0.121717D+03    0.118793D+04
  31a   11.31   80.72   78.69    0.360000D+02   -0.582825D+02    0.120988D+04
  31a   11.31   80.72   78.69    0.360000D+02    0.121717D+03    0.127263D+04
  31a   11.31   80.72   78.69    0.600000D+02    0.209052D+02    0.127404D+04
  31a   11.31   80.72   78.69    0.600000D+02   -0.159095D+03    0.118174D+04
  31a   11.31   80.72   78.69    0.600000D+02   -0.209052D+02    0.112075D+04
  31a   11.31   80.72   78.69    0.600000D+02    0.159095D+03    0.120707D+04
  31a   11.31   80.72   78.69    0.720000D+02    0.582825D+02    0.120805D+04
  31a   11.31   80.72   78.69    0.720000D+02   -0.121717D+03    0.119068D+04
  31a   11.31   80.72   78.69    0.720000D+02   -0.582825D+02    0.127116D+04
  31a   11.31   80.72   78.69    0.720000D+02    0.121717D+03    0.112750D+04
  31b   27.41   78.84   43.66    0.107173D+02    0.450000D+02    0.123155D+04
  31b   27.41   78.84   43.66    0.256722D+02    0.526226D+02    0.122198D+04
  31b   27.41   78.84   43.66    0.107173D+02   -0.450000D+02    0.127756D+04
  31b   27.41   78.84   43.66    0.256722D+02   -0.526226D+02    0.126771D+04
  31b   27.41   78.84   43.66    0.561496D+02    0.911025D+01    0.133349D+04
  31b   27.41   78.84   43.66    0.561496D+02   -0.911025D+01    0.130886D+04
  31b   27.41   78.84   43.66    0.396648D+02    0.418103D+02    0.120510D+04
  31b   27.41   78.84   43.66    0.503352D+02    0.265651D+02    0.128220D+04
  31b   27.41   78.84   43.66    0.396648D+02   -0.418103D+02    0.126750D+04
  31b   27.41   78.84   43.66    0.503352D+02   -0.265651D+02    0.128558D+04
  31b   27.41   78.84   43.66    0.107173D+02   -0.135000D+03    0.132814D+04
  31b   27.41   78.84   43.66    0.256722D+02   -0.127377D+03    0.131062D+04
  31b   27.41   78.84   43.66    0.107173D+02    0.135000D+03    0.124703D+04
  31b   27.41   78.84   43.66    0.256722D+02    0.127377D+03    0.119279D+04
  31b   27.41   78.84   43.66    0.561496D+02   -0.170890D+03    0.126377D+04
  31b   27.41   78.84   43.66    0.561496D+02    0.170890D+03    0.126201D+04
  31b   27.41   78.84   43.66    0.396648D+02   -0.138190D+03    0.137964D+04
  31b   27.41   78.84   43.66    0.503352D+02   -0.153435D+03    0.125842D+04
  31b   27.41   78.84   43.66    0.396648D+02    0.138190D+03    0.119025D+04
  31b   27.41   78.84   43.66    0.503352D+02    0.153435D+03    0.123225D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.762263D+01    0.129444D+04
  31b   27.41   78.84   43.66    0.698633D+02    0.162670D+02    0.128438D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.172377D+03    0.125800D+04
  31b   27.41   78.84   43.66    0.698633D+02   -0.163733D+03    0.132216D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.558123D+02    0.126757D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.124188D+03    0.130908D+04
  31b   27.41   78.84   43.66    0.648158D+02    0.317175D+02    0.122613D+04
  31b   27.41   78.84   43.66    0.698633D+02    0.471679D+02    0.122937D+04
  31b   27.41   78.84   43.66    0.648158D+02   -0.148283D+03    0.129564D+04
  31b   27.41   78.84   43.66    0.698633D+02   -0.132832D+03    0.135931D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.762263D+01    0.126926D+04
  31b   27.41   78.84   43.66    0.698633D+02   -0.162670D+02    0.110619D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.172377D+03    0.122416D+04
  31b   27.41   78.84   43.66    0.698633D+02    0.163733D+03    0.124365D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.558123D+02    0.126729D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.124188D+03    0.123450D+04
  31b   27.41   78.84   43.66    0.648158D+02   -0.317175D+02    0.124731D+04
  31b   27.41   78.84   43.66    0.698633D+02   -0.471679D+02    0.126750D+04
  31b   27.41   78.84   43.66    0.648158D+02    0.148283D+03    0.118505D+04
  31b   27.41   78.84   43.66    0.698633D+02    0.132832D+03    0.122775D+04
  31b   27.41   78.84   43.66    0.349134D+02    0.767175D+02    0.119272D+04
  31b   27.41   78.84   43.66    0.349134D+02    0.103283D+03    0.123823D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.823774D+02    0.128910D+04
  31b   27.41   78.84   43.66    0.747523D+02    0.690948D+02    0.122304D+04
  31b   27.41   78.84   43.66    0.824439D+02    0.976226D+02    0.125301D+04
  31b   27.41   78.84   43.66    0.747523D+02    0.110905D+03    0.121846D+04
  31b   27.41   78.84   43.66    0.464867D+02    0.616600D+02    0.121326D+04
  31b   27.41   78.84   43.66    0.615913D+02    0.610668D+02    0.120686D+04
  31b   27.41   78.84   43.66    0.464867D+02    0.118340D+03    0.119701D+04
  31b   27.41   78.84   43.66    0.615913D+02    0.118933D+03    0.117246D+04
  31b   27.41   78.84   43.66    0.349134D+02   -0.103283D+03    0.128846D+04
  31b   27.41   78.84   43.66    0.349134D+02   -0.767175D+02    0.130429D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.976226D+02    0.125807D+04
  31b   27.41   78.84   43.66    0.747523D+02   -0.110905D+03    0.132195D+04
  31b   27.41   78.84   43.66    0.824439D+02   -0.823774D+02    0.125462D+04
  31b   27.41   78.84   43.66    0.747523D+02   -0.690948D+02    0.122149D+04
  31b   27.41   78.84   43.66    0.464867D+02   -0.118340D+03    0.132941D+04
  31b   27.41   78.84   43.66    0.615913D+02   -0.118933D+03    0.135691D+04
  31b   27.41   78.84   43.66    0.464867D+02   -0.616600D+02    0.124970D+04
  31b   27.41   78.84   43.66    0.615913D+02   -0.610668D+02    0.129388D+04
  31b   27.41   78.84   43.66    0.317175D+02    0.000000D+00    0.123268D+04
  31b   27.41   78.84   43.66    0.317175D+02    0.180000D+03    0.126722D+04
  31b   27.41   78.84   43.66    0.900000D+02    0.317175D+02    0.129747D+04
  31b   27.41   78.84   43.66    0.900000D+02   -0.317175D+02    0.124478D+04
  31b   27.41   78.84   43.66    0.582825D+02    0.900000D+02    0.120299D+04
  31b   27.41   78.84   43.66    0.582825D+02   -0.900000D+02    0.126841D+04
  31b   27.41   78.84   43.66    0.209052D+02    0.900000D+02    0.118399D+04
  31b   27.41   78.84   43.66    0.209052D+02   -0.900000D+02    0.127348D+04
  31b   27.41   78.84   43.66    0.690948D+02    0.000000D+00    0.129261D+04
  31b   27.41   78.84   43.66    0.690948D+02    0.180000D+03    0.127629D+04
  31b   27.41   78.84   43.66    0.900000D+02    0.690948D+02    0.131006D+04
  31b   27.41   78.84   43.66    0.900000D+02   -0.690948D+02    0.123021D+04
  31b   27.41   78.84   43.66    0.547356D+02    0.450000D+02    0.114685D+04
  31b   27.41   78.84   43.66    0.547356D+02   -0.135000D+03    0.123014D+04
  31b   27.41   78.84   43.66    0.547356D+02   -0.450000D+02    0.121213D+04
  31b   27.41   78.84   43.66    0.547356D+02    0.135000D+03    0.105870D+04
  31b   27.41   78.84   43.66    0.100000D-05    0.000000D+00    0.113327D+04
  31b   27.41   78.84   43.66    0.900000D+02    0.000000D+00    0.124344D+04
  31b   27.41   78.84   43.66    0.900000D+02    0.900000D+02    0.111983D+04
  31b   27.41   78.84   43.66    0.360000D+02    0.582825D+02    0.118434D+04
  31b   27.41   78.84   43.66    0.360000D+02   -0.121717D+03    0.132512D+04
  31b   27.41   78.84   43.66    0.360000D+02   -0.582825D+02    0.127847D+04
  31b   27.41   78.84   43.66    0.360000D+02    0.121717D+03    0.124140D+04
  31b   27.41   78.84   43.66    0.600000D+02    0.209052D+02    0.125920D+04
  31b   27.41   78.84   43.66    0.600000D+02   -0.159095D+03    0.124435D+04
  31b   27.41   78.84   43.66    0.600000D+02   -0.209052D+02    0.130014D+04
  31b   27.41   78.84   43.66    0.600000D+02    0.159095D+03    0.125076D+04
  31b   27.41   78.84   43.66    0.720000D+02    0.582825D+02    0.122262D+04
  31b   27.41   78.84   43.66    0.720000D+02   -0.121717D+03    0.132343D+04
  31b   27.41   78.84   43.66    0.720000D+02   -0.582825D+02    0.123640D+04
  31b   27.41   78.84   43.66    0.720000D+02    0.121717D+03    0.117759D+04
  33a   82.88   14.14   82.88    0.107173D+02    0.450000D+02    0.951345D+03
  33a   82.88   14.14   82.88    0.256722D+02    0.526226D+02    0.852222D+03
  33a   82.88   14.14   82.88    0.107173D+02   -0.450000D+02    0.113250D+04
  33a   82.88   14.14   82.88    0.256722D+02   -0.526226D+02    0.118962D+04
  33a   82.88   14.14   82.88    0.561496D+02    0.911025D+01    0.105068D+04
  33a   82.88   14.14   82.88    0.561496D+02   -0.911025D+01    0.122986D+04
  33a   82.88   14.14   82.88    0.396648D+02    0.418103D+02    0.869387D+03
  33a   82.88   14.14   82.88    0.503352D+02    0.265651D+02    0.112012D+04
  33a   82.88   14.14   82.88    0.396648D+02   -0.418103D+02    0.118153D+04
  33a   82.88   14.14   82.88    0.503352D+02   -0.265651D+02    0.118012D+04
  33a   82.88   14.14   82.88    0.107173D+02   -0.135000D+03    0.110893D+04
  33a   82.88   14.14   82.88    0.256722D+02   -0.127377D+03    0.112926D+04
  33a   82.88   14.14   82.88    0.107173D+02    0.135000D+03    0.930592D+03
  33a   82.88   14.14   82.88    0.256722D+02    0.127377D+03    0.834282D+03
  33a   82.88   14.14   82.88    0.561496D+02   -0.170890D+03    0.118216D+04
  33a   82.88   14.14   82.88    0.561496D+02    0.170890D+03    0.115381D+04
  33a   82.88   14.14   82.88    0.396648D+02   -0.138190D+03    0.121312D+04
  33a   82.88   14.14   82.88    0.503352D+02   -0.153435D+03    0.117647D+04
  33a   82.88   14.14   82.88    0.396648D+02    0.138190D+03    0.815710D+03
  33a   82.88   14.14   82.88    0.503352D+02    0.153435D+03    0.980329D+03
  33a   82.88   14.14   82.88    0.824439D+02    0.762263D+01    0.122332D+04
  33a   82.88   14.14   82.88    0.698633D+02    0.162670D+02    0.110049D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.172377D+03    0.118934D+04
  33a   82.88   14.14   82.88    0.698633D+02   -0.163733D+03    0.119096D+04
  33a   82.88   14.14   82.88    0.824439D+02    0.558123D+02    0.103351D+04
  33a   82.88   14.14   82.88    0.824439D+02   -0.124188D+03    0.106179D+04
  33a   82.88   14.14   82.88    0.648158D+02    0.317175D+02    0.974983D+03
  33a   82.88   14.14   82.88    0.698633D+02    0.471679D+02    0.103154D+04
  33a   82.88   14.14   82.88    0.648158D+02   -0.148283D+03    0.131710D+04
