cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc 
c     Calculated grain boundary energies of bcc Fe for 
c     mechanically selected 66,339 grain boundaries
c
c  Misorientation : three Euler angles (phi1, phi, phi2)
c  Inclination    : polar and azimuth angles
c  GBE            : Gran boundary energy (mJ/m2)
cccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc
c
  ph1  ph  ph2     polar           azimuth          GBE
  50  60  10   -0.118409D+03   -0.610670D+02    0.109906D+04
  50  60  10    0.317170D+02    0.000000D+00    0.118017D+04
  50  60  10    0.148283D+03    0.000000D+00    0.118622D+04
  50  60  10    0.900000D+02    0.317170D+02    0.115006D+04
  50  60  10    0.900000D+02   -0.317170D+02    0.116476D+04
  50  60  10    0.582830D+02    0.900000D+02    0.123617D+04
  50  60  10    0.121717D+03    0.900000D+02    0.111904D+04
  50  60  10    0.209050D+02    0.900000D+02    0.117201D+04
  50  60  10    0.159095D+03    0.900000D+02    0.107479D+04
  50  60  10    0.690950D+02    0.000000D+00    0.123898D+04
  50  60  10    0.110905D+03    0.000000D+00    0.122963D+04
  50  60  10    0.900000D+02    0.690950D+02    0.117292D+04
  50  60  10    0.900000D+02   -0.690950D+02    0.119719D+04
  50  60  10    0.547360D+02    0.450000D+02    0.123680D+04
  50  60  10    0.125264D+03    0.450000D+02    0.104538D+04
  50  60  10    0.547360D+02   -0.450000D+02    0.100479D+04
  50  60  10    0.125264D+03   -0.450000D+02    0.122576D+04
  50  60  10    0.000000D+00    0.000000D+00    0.100282D+04
  50  60  10    0.900000D+02    0.000000D+00    0.108787D+04
  50  60  10    0.900000D+02    0.900000D+02    0.990154D+03
  50  60  10    0.360000D+02    0.582830D+02    0.128204D+04
  50  60  10    0.144000D+03    0.582830D+02    0.103588D+04
  50  60  10    0.360000D+02   -0.582830D+02    0.118502D+04
  50  60  10    0.144000D+03   -0.582830D+02    0.130026D+04
  50  60  10    0.600000D+02    0.209050D+02    0.132200D+04
  50  60  10    0.120000D+03    0.209050D+02    0.111700D+04
  50  60  10    0.600000D+02   -0.209050D+02    0.124018D+04
  50  60  10    0.120000D+03   -0.209050D+02    0.128408D+04
  50  60  10    0.720000D+02    0.582830D+02    0.121091D+04
  50  60  10    0.108000D+03    0.582830D+02    0.129252D+04
  50  60  10    0.720000D+02   -0.582830D+02    0.107542D+04
  50  60  10    0.108000D+03   -0.582830D+02    0.126086D+04
  50  60  20    0.107170D+02    0.450000D+02    0.119410D+04
  50  60  20   -0.154328D+03    0.526230D+02    0.124004D+04
  50  60  20   -0.169283D+03   -0.450000D+02    0.115892D+04
  50  60  20    0.256720D+02   -0.526230D+02    0.110349D+04
  50  60  20    0.561500D+02    0.911000D+01    0.127972D+04
  50  60  20   -0.123850D+03   -0.911000D+01    0.120578D+04
  50  60  20    0.396650D+02    0.418100D+02    0.125678D+04
  50  60  20   -0.129665D+03    0.265650D+02    0.124764D+04
  50  60  20   -0.140335D+03   -0.418100D+02    0.121232D+04
  50  60  20    0.503350D+02   -0.265650D+02    0.126417D+04
  50  60  20   -0.107170D+02    0.450000D+02    0.121851D+04
  50  60  20    0.154328D+03    0.526230D+02    0.116329D+04
  50  60  20    0.169283D+03   -0.450000D+02    0.117370D+04
  50  60  20   -0.256720D+02   -0.526230D+02    0.121858D+04
  50  60  20   -0.561500D+02    0.911000D+01    0.129554D+04
  50  60  20    0.123850D+03   -0.911000D+01    0.126325D+04
  50  60  20   -0.396650D+02    0.418100D+02    0.114324D+04
  50  60  20    0.129665D+03    0.265650D+02    0.118003D+04
  50  60  20    0.140335D+03   -0.418100D+02    0.119719D+04
  50  60  20   -0.503350D+02   -0.265650D+02    0.121605D+04
  50  60  20    0.824440D+02    0.762300D+01    0.132249D+04
  50  60  20   -0.110137D+03    0.162670D+02    0.130300D+04
  50  60  20   -0.824440D+02    0.762300D+01    0.130082D+04
  50  60  20    0.110137D+03    0.162670D+02    0.122273D+04
  50  60  20    0.824440D+02    0.558120D+02    0.122639D+04
  50  60  20   -0.824440D+02    0.558120D+02    0.130174D+04
  50  60  20    0.648160D+02    0.317170D+02    0.133930D+04
  50  60  20   -0.110137D+03    0.471680D+02    0.129787D+04
  50  60  20   -0.648160D+02    0.317170D+02    0.129885D+04
  50  60  20    0.110137D+03    0.471680D+02    0.119966D+04
  50  60  20   -0.975560D+02   -0.762300D+01    0.126959D+04
  50  60  20    0.698630D+02   -0.162670D+02    0.123842D+04
  50  60  20    0.975560D+02   -0.762300D+01    0.130209D+04
  50  60  20   -0.698630D+02   -0.162670D+02    0.127915D+04
  50  60  20   -0.975560D+02   -0.558120D+02    0.117743D+04
  50  60  20    0.975560D+02   -0.558120D+02    0.124989D+04
  50  60  20   -0.115184D+03   -0.317170D+02    0.118636D+04
  50  60  20    0.698630D+02   -0.471680D+02    0.117236D+04
  50  60  20    0.115184D+03   -0.317170D+02    0.126023D+04
  50  60  20   -0.698630D+02   -0.471680D+02    0.124735D+04
  50  60  20    0.349130D+02    0.767170D+02    0.121872D+04
  50  60  20    0.145087D+03   -0.767170D+02    0.122709D+04
  50  60  20    0.824440D+02    0.823770D+02    0.127402D+04
  50  60  20   -0.105248D+03    0.690950D+02    0.128267D+04
  50  60  20    0.975560D+02   -0.823770D+02    0.120768D+04
  50  60  20   -0.747520D+02   -0.690950D+02    0.118601D+04
  50  60  20   -0.133513D+03    0.616600D+02    0.129006D+04
  50  60  20    0.615910D+02    0.610670D+02    0.131960D+04
  50  60  20   -0.464870D+02   -0.616600D+02    0.121042D+04
  50  60  20    0.118409D+03   -0.610670D+02    0.116350D+04
  50  60  20   -0.349130D+02    0.767170D+02    0.118559D+04
  50  60  20   -0.145087D+03   -0.767170D+02    0.124405D+04
  50  60  20   -0.824440D+02    0.823770D+02    0.117996D+04
  50  60  20    0.105248D+03    0.690950D+02    0.122639D+04
  50  60  20   -0.975560D+02   -0.823770D+02    0.119178D+04
  50  60  20    0.747520D+02   -0.690950D+02    0.121809D+04
  50  60  20    0.133513D+03    0.616600D+02    0.121520D+04
  50  60  20   -0.615910D+02    0.610670D+02    0.118545D+04
  50  60  20    0.464870D+02   -0.616600D+02    0.113571D+04
  50  60  20   -0.118409D+03   -0.610670D+02    0.114183D+04
  50  60  20    0.317170D+02    0.000000D+00    0.122660D+04
  50  60  20    0.148283D+03    0.000000D+00    0.119537D+04
  50  60  20    0.900000D+02    0.317170D+02    0.121928D+04
  50  60  20    0.900000D+02   -0.317170D+02    0.126030D+04
  50  60  20    0.582830D+02    0.900000D+02    0.125172D+04
  50  60  20    0.121717D+03    0.900000D+02    0.111981D+04
  50  60  20    0.209050D+02    0.900000D+02    0.117468D+04
  50  60  20    0.159095D+03    0.900000D+02    0.109195D+04
  50  60  20    0.690950D+02    0.000000D+00    0.133600D+04
  50  60  20    0.110905D+03    0.000000D+00    0.126318D+04
  50  60  20    0.900000D+02    0.690950D+02    0.118770D+04
  50  60  20    0.900000D+02   -0.690950D+02    0.120529D+04
  50  60  20    0.547360D+02    0.450000D+02    0.127620D+04
  50  60  20    0.125264D+03    0.450000D+02    0.118010D+04
  50  60  20    0.547360D+02   -0.450000D+02    0.106135D+04
  50  60  20    0.125264D+03   -0.450000D+02    0.113909D+04
  50  60  20    0.000000D+00    0.000000D+00    0.108456D+04
  50  60  20    0.900000D+02    0.000000D+00    0.119544D+04
  50  60  20    0.900000D+02    0.900000D+02    0.108682D+04
  50  60  20    0.360000D+02    0.582830D+02    0.128183D+04
  50  60  20    0.144000D+03    0.582830D+02    0.111671D+04
  50  60  20    0.360000D+02   -0.582830D+02    0.114084D+04
  50  60  20    0.144000D+03   -0.582830D+02    0.123969D+04
  50  60  20    0.600000D+02    0.209050D+02    0.132966D+04
  50  60  20    0.120000D+03    0.209050D+02    0.120711D+04
  50  60  20    0.600000D+02   -0.209050D+02    0.118587D+04
  50  60  20    0.120000D+03   -0.209050D+02    0.129533D+04
  50  60  20    0.720000D+02    0.582830D+02    0.126966D+04
  50  60  20    0.108000D+03    0.582830D+02    0.126093D+04
  50  60  20    0.720000D+02   -0.582830D+02    0.122273D+04
  50  60  20    0.108000D+03   -0.582830D+02    0.120894D+04
  50  60  30    0.107170D+02    0.450000D+02    0.119530D+04
  50  60  30   -0.154328D+03    0.526230D+02    0.126072D+04
  50  60  30   -0.169283D+03   -0.450000D+02    0.122231D+04
  50  60  30    0.256720D+02   -0.526230D+02    0.121274D+04
  50  60  30    0.561500D+02    0.911000D+01    0.126966D+04
  50  60  30   -0.123850D+03   -0.911000D+01    0.125080D+04
  50  60  30    0.396650D+02    0.418100D+02    0.126684D+04
  50  60  30   -0.129665D+03    0.265650D+02    0.122702D+04
  50  60  30   -0.140335D+03   -0.418100D+02    0.119614D+04
  50  60  30    0.503350D+02   -0.265650D+02    0.122337D+04
  50  60  30   -0.107170D+02    0.450000D+02    0.120704D+04
  50  60  30    0.154328D+03    0.526230D+02    0.125523D+04
  50  60  30    0.169283D+03   -0.450000D+02    0.121689D+04
  50  60  30   -0.256720D+02   -0.526230D+02    0.128408D+04
  50  60  30   -0.561500D+02    0.911000D+01    0.126783D+04
  50  60  30    0.123850D+03   -0.911000D+01    0.131384D+04
  50  60  30   -0.396650D+02    0.418100D+02    0.127613D+04
  50  60  30    0.129665D+03    0.265650D+02    0.127725D+04
  50  60  30    0.140335D+03   -0.418100D+02    0.120205D+04
  50  60  30   -0.503350D+02   -0.265650D+02    0.121823D+04
  50  60  30    0.824440D+02    0.762300D+01    0.124116D+04
  50  60  30   -0.110137D+03    0.162670D+02    0.123765D+04
  50  60  30   -0.824440D+02    0.762300D+01    0.128837D+04
  50  60  30    0.110137D+03    0.162670D+02    0.126909D+04
  50  60  30    0.824440D+02    0.558120D+02    0.128612D+04
  50  60  30   -0.824440D+02    0.558120D+02    0.125833D+04
  50  60  30    0.648160D+02    0.317170D+02    0.129709D+04
  50  60  30   -0.110137D+03    0.471680D+02    0.131327D+04
  50  60  30   -0.648160D+02    0.317170D+02    0.131454D+04
  50  60  30    0.110137D+03    0.471680D+02    0.125516D+04
  50  60  30   -0.975560D+02   -0.762300D+01    0.120676D+04
  50  60  30    0.698630D+02   -0.162670D+02    0.119431D+04
  50  60  30    0.975560D+02   -0.762300D+01    0.119537D+04
  50  60  30   -0.698630D+02   -0.162670D+02    0.125594D+04
  50  60  30   -0.975560D+02   -0.558120D+02    0.119579D+04
  50  60  30    0.975560D+02   -0.558120D+02    0.122604D+04
  50  60  30   -0.115184D+03   -0.317170D+02    0.118101D+04
  50  60  30    0.698630D+02   -0.471680D+02    0.116251D+04
  50  60  30    0.115184D+03   -0.317170D+02    0.116139D+04
  50  60  30   -0.698630D+02   -0.471680D+02    0.122808D+04
  50  60  30    0.349130D+02    0.767170D+02    0.126670D+04
  50  60  30    0.145087D+03   -0.767170D+02    0.129780D+04
  50  60  30    0.824440D+02    0.823770D+02    0.130286D+04
  50  60  30   -0.105248D+03    0.690950D+02    0.128422D+04
  50  60  30    0.975560D+02   -0.823770D+02    0.121978D+04
  50  60  30   -0.747520D+02   -0.690950D+02    0.118108D+04
  50  60  30   -0.133513D+03    0.616600D+02    0.123371D+04
  50  60  30    0.615910D+02    0.610670D+02    0.127908D+04
  50  60  30   -0.464870D+02   -0.616600D+02    0.121007D+04
  50  60  30    0.118409D+03   -0.610670D+02    0.114352D+04
  50  60  30   -0.349130D+02    0.767170D+02    0.121028D+04
  50  60  30   -0.145087D+03   -0.767170D+02    0.119157D+04
  50  60  30   -0.824440D+02    0.823770D+02    0.128084D+04
  50  60  30    0.105248D+03    0.690950D+02    0.121788D+04
  50  60  30   -0.975560D+02   -0.823770D+02    0.125502D+04
  50  60  30    0.747520D+02   -0.690950D+02    0.122892D+04
  50  60  30    0.133513D+03    0.616600D+02    0.125066D+04
  50  60  30   -0.615910D+02    0.610670D+02    0.125671D+04
  50  60  30    0.464870D+02   -0.616600D+02    0.114760D+04
  50  60  30   -0.118409D+03   -0.610670D+02    0.118249D+04
  50  60  30    0.317170D+02    0.000000D+00    0.122421D+04
  50  60  30    0.148283D+03    0.000000D+00    0.126445D+04
  50  60  30    0.900000D+02    0.317170D+02    0.123828D+04
  50  60  30    0.900000D+02   -0.317170D+02    0.123997D+04
  50  60  30    0.582830D+02    0.900000D+02    0.122569D+04
  50  60  30    0.121717D+03    0.900000D+02    0.120057D+04
  50  60  30    0.209050D+02    0.900000D+02    0.121964D+04
  50  60  30    0.159095D+03    0.900000D+02    0.120374D+04
  50  60  30    0.690950D+02    0.000000D+00    0.125207D+04
  50  60  30    0.110905D+03    0.000000D+00    0.128759D+04
  50  60  30    0.900000D+02    0.690950D+02    0.123216D+04
  50  60  30    0.900000D+02   -0.690950D+02    0.120810D+04
  50  60  30    0.547360D+02    0.450000D+02    0.124440D+04
  50  60  30    0.125264D+03    0.450000D+02    0.121520D+04
  50  60  30    0.547360D+02   -0.450000D+02    0.110236D+04
  50  60  30    0.125264D+03   -0.450000D+02    0.116898D+04
  50  60  30    0.000000D+00    0.000000D+00    0.114886D+04
  50  60  30    0.900000D+02    0.000000D+00    0.111890D+04
  50  60  30    0.900000D+02    0.900000D+02    0.111496D+04
  50  60  30    0.360000D+02    0.582830D+02    0.130378D+04
  50  60  30    0.144000D+03    0.582830D+02    0.123286D+04
  50  60  30    0.360000D+02   -0.582830D+02    0.120444D+04
  50  60  30    0.144000D+03   -0.582830D+02    0.121542D+04
  50  60  30    0.600000D+02    0.209050D+02    0.126642D+04
  50  60  30    0.120000D+03    0.209050D+02    0.124046D+04
  50  60  30    0.600000D+02   -0.209050D+02    0.118193D+04
  50  60  30    0.120000D+03   -0.209050D+02    0.123272D+04
  50  60  30    0.720000D+02    0.582830D+02    0.127345D+04
  50  60  30    0.108000D+03    0.582830D+02    0.126825D+04
  50  60  30    0.720000D+02   -0.582830D+02    0.115963D+04
  50  60  30    0.108000D+03   -0.582830D+02    0.117419D+04
  50  60  40    0.107170D+02    0.450000D+02    0.112607D+04
  50  60  40   -0.154328D+03    0.526230D+02    0.121323D+04
  50  60  40   -0.169283D+03   -0.450000D+02    0.126614D+04
  50  60  40    0.256720D+02   -0.526230D+02    0.121443D+04
  50  60  40    0.561500D+02    0.911000D+01    0.108006D+04
  50  60  40   -0.123850D+03   -0.911000D+01    0.116075D+04
  50  60  40    0.396650D+02    0.418100D+02    0.121359D+04
  50  60  40   -0.129665D+03    0.265650D+02    0.118207D+04
  50  60  40   -0.140335D+03   -0.418100D+02    0.119368D+04
  50  60  40    0.503350D+02   -0.265650D+02    0.114556D+04
  50  60  40   -0.107170D+02    0.450000D+02    0.118531D+04
  50  60  40    0.154328D+03    0.526230D+02    0.125938D+04
  50  60  40    0.169283D+03   -0.450000D+02    0.123026D+04
  50  60  40   -0.256720D+02   -0.526230D+02    0.118974D+04
  50  60  40   -0.561500D+02    0.911000D+01    0.123272D+04
  50  60  40    0.123850D+03   -0.911000D+01    0.119480D+04
  50  60  40   -0.396650D+02    0.418100D+02    0.127282D+04
  50  60  40    0.129665D+03    0.265650D+02    0.127444D+04
  50  60  40    0.140335D+03   -0.418100D+02    0.113578D+04
  50  60  40   -0.503350D+02   -0.265650D+02    0.113937D+04
  50  60  40    0.824440D+02    0.762300D+01    0.117933D+04
  50  60  40   -0.110137D+03    0.162670D+02    0.117686D+04
  50  60  40   -0.824440D+02    0.762300D+01    0.123610D+04
  50  60  40    0.110137D+03    0.162670D+02    0.126431D+04
  50  60  40    0.824440D+02    0.558120D+02    0.121654D+04
  50  60  40   -0.824440D+02    0.558120D+02    0.120409D+04
  50  60  40    0.648160D+02    0.317170D+02    0.124046D+04
  50  60  40   -0.110137D+03    0.471680D+02    0.118749D+04
  50  60  40   -0.648160D+02    0.317170D+02    0.126522D+04
  50  60  40    0.110137D+03    0.471680D+02    0.123666D+04
  50  60  40   -0.975560D+02   -0.762300D+01    0.109505D+04
  50  60  40    0.698630D+02   -0.162670D+02    0.111840D+04
  50  60  40    0.975560D+02   -0.762300D+01    0.117102D+04
  50  60  40   -0.698630D+02   -0.162670D+02    0.116272D+04
  50  60  40   -0.975560D+02   -0.558120D+02    0.105945D+04
  50  60  40    0.975560D+02   -0.558120D+02    0.106543D+04
  50  60  40   -0.115184D+03   -0.317170D+02    0.105452D+04
  50  60  40    0.698630D+02   -0.471680D+02    0.103715D+04
  50  60  40    0.115184D+03   -0.317170D+02    0.115287D+04
  50  60  40   -0.698630D+02   -0.471680D+02    0.105614D+04
  50  60  40    0.349130D+02    0.767170D+02    0.114718D+04
  50  60  40    0.145087D+03   -0.767170D+02    0.118249D+04
  50  60  40    0.824440D+02    0.823770D+02    0.115534D+04
  50  60  40   -0.105248D+03    0.690950D+02    0.120444D+04
  50  60  40    0.975560D+02   -0.823770D+02    0.115576D+04
  50  60  40   -0.747520D+02   -0.690950D+02    0.107035D+04
  50  60  40   -0.133513D+03    0.616600D+02    0.118341D+04
  50  60  40    0.615910D+02    0.610670D+02    0.114471D+04
  50  60  40   -0.464870D+02   -0.616600D+02    0.107148D+04
  50  60  40    0.118409D+03   -0.610670D+02    0.988325D+03
  50  60  40   -0.349130D+02    0.767170D+02    0.116490D+04
  50  60  40   -0.145087D+03   -0.767170D+02    0.119762D+04
  50  60  40   -0.824440D+02    0.823770D+02    0.117173D+04
  50  60  40    0.105248D+03    0.690950D+02    0.117257D+04
  50  60  40   -0.975560D+02   -0.823770D+02    0.114225D+04
  50  60  40    0.747520D+02   -0.690950D+02    0.109329D+04
  50  60  40    0.133513D+03    0.616600D+02    0.122977D+04
  50  60  40   -0.615910D+02    0.610670D+02    0.126213D+04
  50  60  40    0.464870D+02   -0.616600D+02    0.113325D+04
  50  60  40   -0.118409D+03   -0.610670D+02    0.108752D+04
  50  60  40    0.317170D+02    0.000000D+00    0.122463D+04
  50  60  40    0.148283D+03    0.000000D+00    0.121739D+04
  50  60  40    0.900000D+02    0.317170D+02    0.119712D+04
  50  60  40    0.900000D+02   -0.317170D+02    0.115266D+04
  50  60  40    0.582830D+02    0.900000D+02    0.114035D+04
  50  60  40    0.121717D+03    0.900000D+02    0.116441D+04
  50  60  40    0.209050D+02    0.900000D+02    0.119051D+04
  50  60  40    0.159095D+03    0.900000D+02    0.128830D+04
  50  60  40    0.690950D+02    0.000000D+00    0.119185D+04
  50  60  40    0.110905D+03    0.000000D+00    0.119515D+04
  50  60  40    0.900000D+02    0.690950D+02    0.115456D+04
  50  60  40    0.900000D+02   -0.690950D+02    0.106733D+04
  50  60  40    0.547360D+02    0.450000D+02    0.114971D+04
  50  60  40    0.125264D+03    0.450000D+02    0.118685D+04
  50  60  40    0.547360D+02   -0.450000D+02    0.104369D+04
  50  60  40    0.125264D+03   -0.450000D+02    0.992687D+03
  50  60  40    0.000000D+00    0.000000D+00    0.110384D+04
  50  60  40    0.900000D+02    0.000000D+00    0.103736D+04
  50  60  40    0.900000D+02    0.900000D+02    0.101766D+04
  50  60  40    0.360000D+02    0.582830D+02    0.122329D+04
  50  60  40    0.144000D+03    0.582830D+02    0.119480D+04
  50  60  40    0.360000D+02   -0.582830D+02    0.114507D+04
  50  60  40    0.144000D+03   -0.582830D+02    0.114408D+04
  50  60  40    0.600000D+02    0.209050D+02    0.111207D+04
  50  60  40    0.120000D+03    0.209050D+02    0.125502D+04
  50  60  40    0.600000D+02   -0.209050D+02    0.108245D+04
  50  60  40    0.120000D+03   -0.209050D+02    0.112783D+04
  50  60  40    0.720000D+02    0.582830D+02    0.128942D+04
  50  60  40    0.108000D+03    0.582830D+02    0.120430D+04
  50  60  40    0.720000D+02   -0.582830D+02    0.108147D+04
  50  60  40    0.108000D+03   -0.582830D+02    0.105980D+04
  50  60  50    0.107170D+02    0.450000D+02    0.109688D+04
  50  60  50   -0.154328D+03    0.526230D+02    0.112839D+04
  50  60  50   -0.169283D+03   -0.450000D+02    0.115555D+04
  50  60  50    0.256720D+02   -0.526230D+02    0.119755D+04
  50  60  50    0.561500D+02    0.911000D+01    0.109547D+04
  50  60  50   -0.123850D+03   -0.911000D+01    0.117581D+04
  50  60  50    0.396650D+02    0.418100D+02    0.112178D+04
  50  60  50   -0.129665D+03    0.265650D+02    0.116364D+04
  50  60  50   -0.140335D+03   -0.418100D+02    0.125404D+04
  50  60  50    0.503350D+02   -0.265650D+02    0.118460D+04
  50  60  50   -0.107170D+02    0.450000D+02    0.117841D+04
  50  60  50    0.154328D+03    0.526230D+02    0.123504D+04
  50  60  50    0.169283D+03   -0.450000D+02    0.109969D+04
  50  60  50   -0.256720D+02   -0.526230D+02    0.117989D+04
  50  60  50   -0.561500D+02    0.911000D+01    0.124841D+04
  50  60  50    0.123850D+03   -0.911000D+01    0.119459D+04
  50  60  50   -0.396650D+02    0.418100D+02    0.122421D+04
  50  60  50    0.129665D+03    0.265650D+02    0.123540D+04
  50  60  50    0.140335D+03   -0.418100D+02    0.111306D+04
  50  60  50   -0.503350D+02   -0.265650D+02    0.110067D+04
  50  60  50    0.824440D+02    0.762300D+01    0.127254D+04
  50  60  50   -0.110137D+03    0.162670D+02    0.119473D+04
  50  60  50   -0.824440D+02    0.762300D+01    0.122083D+04
  50  60  50    0.110137D+03    0.162670D+02    0.124813D+04
  50  60  50    0.824440D+02    0.558120D+02    0.123617D+04
  50  60  50   -0.824440D+02    0.558120D+02    0.115822D+04
  50  60  50    0.648160D+02    0.317170D+02    0.124454D+04
  50  60  50   -0.110137D+03    0.471680D+02    0.115498D+04
  50  60  50   -0.648160D+02    0.317170D+02    0.119734D+04
  50  60  50    0.110137D+03    0.471680D+02    0.118594D+04
  50  60  50   -0.975560D+02   -0.762300D+01    0.115949D+04
  50  60  50    0.698630D+02   -0.162670D+02    0.113437D+04
  50  60  50    0.975560D+02   -0.762300D+01    0.121352D+04
  50  60  50   -0.698630D+02   -0.162670D+02    0.121267D+04
  50  60  50   -0.975560D+02   -0.558120D+02    0.112614D+04
  50  60  50    0.975560D+02   -0.558120D+02    0.116371D+04
  50  60  50   -0.115184D+03   -0.317170D+02    0.112473D+04
  50  60  50    0.698630D+02   -0.471680D+02    0.117489D+04
  50  60  50    0.115184D+03   -0.317170D+02    0.104221D+04
  50  60  50   -0.698630D+02   -0.471680D+02    0.100225D+04
  50  60  50    0.349130D+02    0.767170D+02    0.121443D+04
  50  60  50    0.145087D+03   -0.767170D+02    0.115365D+04
  50  60  50    0.824440D+02    0.823770D+02    0.110271D+04
  50  60  50   -0.105248D+03    0.690950D+02    0.119290D+04
  50  60  50    0.975560D+02   -0.823770D+02    0.106057D+04
  50  60  50   -0.747520D+02   -0.690950D+02    0.105059D+04
  50  60  50   -0.133513D+03    0.616600D+02    0.108759D+04
  50  60  50    0.615910D+02    0.610670D+02    0.113240D+04
  50  60  50   -0.464870D+02   -0.616600D+02    0.106705D+04
  50  60  50    0.118409D+03   -0.610670D+02    0.102308D+04
  50  60  50   -0.349130D+02    0.767170D+02    0.115695D+04
  50  60  50   -0.145087D+03   -0.767170D+02    0.122379D+04
  50  60  50   -0.824440D+02    0.823770D+02    0.112896D+04
  50  60  50    0.105248D+03    0.690950D+02    0.117018D+04
  50  60  50   -0.975560D+02   -0.823770D+02    0.109484D+04
  50  60  50    0.747520D+02   -0.690950D+02    0.118123D+04
  50  60  50    0.133513D+03    0.616600D+02    0.117630D+04
  50  60  50   -0.615910D+02    0.610670D+02    0.122414D+04
  50  60  50    0.464870D+02   -0.616600D+02    0.115112D+04
  50  60  50   -0.118409D+03   -0.610670D+02    0.112417D+04
  50  60  50    0.317170D+02    0.000000D+00    0.115076D+04
  50  60  50    0.148283D+03    0.000000D+00    0.120951D+04
  50  60  50    0.900000D+02    0.317170D+02    0.123012D+04
  50  60  50    0.900000D+02   -0.317170D+02    0.119396D+04
  50  60  50    0.582830D+02    0.900000D+02    0.107528D+04
  50  60  50    0.121717D+03    0.900000D+02    0.124468D+04
  50  60  50    0.209050D+02    0.900000D+02    0.115379D+04
  50  60  50    0.159095D+03    0.900000D+02    0.125981D+04
  50  60  50    0.690950D+02    0.000000D+00    0.117553D+04
  50  60  50    0.110905D+03    0.000000D+00    0.116603D+04
  50  60  50    0.900000D+02    0.690950D+02    0.114992D+04
  50  60  50    0.900000D+02   -0.690950D+02    0.106641D+04
  50  60  50    0.547360D+02    0.450000D+02    0.112727D+04
  50  60  50    0.125264D+03    0.450000D+02    0.107042D+04
  50  60  50    0.547360D+02   -0.450000D+02    0.110053D+04
  50  60  50    0.125264D+03   -0.450000D+02    0.973763D+03
  50  60  50    0.000000D+00    0.000000D+00    0.108407D+04
  50  60  50    0.900000D+02    0.000000D+00    0.106029D+04
  50  60  50    0.900000D+02    0.900000D+02    0.100078D+04
  50  60  50    0.360000D+02    0.582830D+02    0.115294D+04
  50  60  50    0.144000D+03    0.582830D+02    0.116568D+04
  50  60  50    0.360000D+02   -0.582830D+02    0.121950D+04
  50  60  50    0.144000D+03   -0.582830D+02    0.112804D+04
  50  60  50    0.600000D+02    0.209050D+02    0.115639D+04
  50  60  50    0.120000D+03    0.209050D+02    0.125045D+04
  50  60  50    0.600000D+02   -0.209050D+02    0.123139D+04
  50  60  50    0.120000D+03   -0.209050D+02    0.115639D+04
  50  60  50    0.720000D+02    0.582830D+02    0.121359D+04
  50  60  50    0.108000D+03    0.582830D+02    0.122421D+04
  50  60  50    0.720000D+02   -0.582830D+02    0.120367D+04
  50  60  50    0.108000D+03   -0.582830D+02    0.119347D+04
  50  60  60    0.107170D+02    0.450000D+02    0.110665D+04
  50  60  60   -0.154328D+03    0.526230D+02    0.118517D+04
  50  60  60   -0.169283D+03   -0.450000D+02    0.116955D+04
  50  60  60    0.256720D+02   -0.526230D+02    0.125277D+04
  50  60  60    0.561500D+02    0.911000D+01    0.123279D+04
  50  60  60   -0.123850D+03   -0.911000D+01    0.123919D+04
  50  60  60    0.396650D+02    0.418100D+02    0.113451D+04
  50  60  60   -0.129665D+03    0.265650D+02    0.116638D+04
  50  60  60   -0.140335D+03   -0.418100D+02    0.122083D+04
  50  60  60    0.503350D+02   -0.265650D+02    0.114682D+04
  50  60  60   -0.107170D+02    0.450000D+02    0.116040D+04
  50  60  60    0.154328D+03    0.526230D+02    0.116195D+04
  50  60  60    0.169283D+03   -0.450000D+02    0.110321D+04
  50  60  60   -0.256720D+02   -0.526230D+02    0.105593D+04
  50  60  60   -0.561500D+02    0.911000D+01    0.122597D+04
  50  60  60    0.123850D+03   -0.911000D+01    0.109652D+04
  50  60  60   -0.396650D+02    0.418100D+02    0.120205D+04
  50  60  60    0.129665D+03    0.265650D+02    0.126016D+04
  50  60  60    0.140335D+03   -0.418100D+02    0.108513D+04
  50  60  60   -0.503350D+02   -0.265650D+02    0.110089D+04
  50  60  60    0.824440D+02    0.762300D+01    0.126550D+04
  50  60  60   -0.110137D+03    0.162670D+02    0.127205D+04
  50  60  60   -0.824440D+02    0.762300D+01    0.126142D+04
  50  60  60    0.110137D+03    0.162670D+02    0.121401D+04
  50  60  60    0.824440D+02    0.558120D+02    0.125587D+04
  50  60  60   -0.824440D+02    0.558120D+02    0.118158D+04
  50  60  60    0.648160D+02    0.317170D+02    0.124102D+04
  50  60  60   -0.110137D+03    0.471680D+02    0.117363D+04
  50  60  60   -0.648160D+02    0.317170D+02    0.122611D+04
  50  60  60    0.110137D+03    0.471680D+02    0.125819D+04
  50  60  60   -0.975560D+02   -0.762300D+01    0.127578D+04
  50  60  60    0.698630D+02   -0.162670D+02    0.123715D+04
  50  60  60    0.975560D+02   -0.762300D+01    0.119649D+04
  50  60  60   -0.698630D+02   -0.162670D+02    0.124334D+04
  50  60  60   -0.975560D+02   -0.558120D+02    0.117433D+04
  50  60  60    0.975560D+02   -0.558120D+02    0.117032D+04
  50  60  60   -0.115184D+03   -0.317170D+02    0.117025D+04
  50  60  60    0.698630D+02   -0.471680D+02    0.118031D+04
